step,time,channel,flowstar_lo,flowstar_hi,flowstar_width,legacy_lo,legacy_hi,legacy_width,legacy_excess,legacy_ratio,legacy_width_increment,legacy_excess_increment,candidate_lo,candidate_hi,candidate_width,candidate_excess,candidate_ratio,candidate_width_increment,candidate_excess_increment,candidate_width_reduction_vs_legacy
3,0.03,segment_tube_x,1.1457431471448418,1.472459209485946,0.3267160623411043,1.145734032272316,1.4724851708416857,0.32675113856936977,3.5076228265484843e-05,1.0001073599749402,0.0006418765209954547,2.1337412407396172e-05,1.1457340099550566,1.4724852369140882,0.3267512269590316,3.516461792729686e-05,1.0001076305146288,0.0006419320833941367,2.1392974806078158e-05,-8.838966181201613e-08
3,0.03,segment_tube_y,2.2319396559619262,2.4269002494421277,0.19496059348020145,2.2314298523561265,2.4282922162594245,0.19686236390329803,0.0019017704230965826,1.0097546401000759,0.02358816476432679,0.0009441961481968519,2.231429798671018,2.428296688183514,0.1968668895124961,0.001906296032294641,1.0097778530433548,0.023590469018761606,0.000946500402631667,-4.5256091980583335e-06
4,0.04,endpoint_x,1.1918493120764078,1.4956431261045193,0.30379381402811156,1.1919408334974848,1.4955766356269056,0.30363580212942076,-0.0001580118986908019,0.9994798712436055,0.0007059781312870328,3.100717113002638e-05,1.1919408338104471,1.4955767684355115,0.30363593462506433,-0.00015787940304723413,0.9994803073803451,0.0007060449804880964,3.107402033108997e-05,-1.324956435677649e-07
4,0.04,endpoint_y,2.19020439794521,2.376265550923973,0.18606115297876302,2.1908039178169028,2.3769080555262394,0.18610413770933665,4.2984730573625285e-05,1.0002310247458186,0.021238322697118228,0.00039906710560755343,2.1908038849572202,2.3769147944912494,0.1861109095340292,4.975655526617828e-05,1.0002674204392996,0.02124065303568745,0.0004013974441767765,-6.771824692552997e-06
4,0.04,segment_tube_x,1.1686967802003874,1.495797707425346,0.32710092722495854,1.1686743395929813,1.4958451789762157,0.32717083938323444,6.99121582758977e-05,1.0002137326814358,0.0004197008138646652,3.483593001041285e-05,1.1686743056807325,1.4958453123567645,0.32717100667603205,7.007945107351254e-05,1.000214244122351,0.000419779717000468,3.4914833146215685e-05,-1.672927976148486e-07
4,0.04,segment_tube_y,2.1901967676653804,2.4074186260796417,0.21722185841426134,2.189388197282496,2.4094692209364856,0.22008102365398985,0.0028591652397285117,1.0131624195677207,0.023218659750691817,0.000957394816631929,2.189388109346779,2.409476044604715,0.22008793525793635,0.002866076843675014,1.0131942377465952,0.02322104574544026,0.000959780811380373,-6.911603946502254e-06
5,0.05,endpoint_x,1.2142984945840025,1.5185460892717926,0.30424759468779006,1.2143718772275394,1.5185047966034984,0.304132919375959,-0.00011467531183106949,0.9996230855598095,0.0004971172465382256,4.333658685973241e-05,1.2143718780120991,1.5185050200430508,0.30413314203095165,-0.00011445265683840411,0.9996238173815117,0.0004972074058873233,4.3426746208830025e-05,-2.2265499266538313e-07
5,0.05,endpoint_y,2.147313247925057,2.3538216611420713,0.2065084132170143,2.1478917111844877,2.3547888217292194,0.2068971105447317,0.0003886973277174022,1.001882234828413,0.02079297283539505,0.0003457125971437769,2.1478916643020116,2.35479793898161,0.2069062746795982,0.00039786146258391497,1.0019266113975018,0.02079536514556901,0.0003481049073177367,-9.164134866512796e-06
5,0.05,segment_tube_x,1.1914574153220059,1.5187075814482904,0.32725016612628455,1.1914149987604745,1.5187820879850644,0.3273670892245899,0.00011692309830535486,1.000357289653018,0.00019624984135546697,4.701094002945716e-05,1.19141495314686,1.5187823122700463,0.32736735912318626,0.00011719299690171603,1.000358114400029,0.0001963524471542133,4.7113545828203485e-05,-2.698985963611733e-07
5,0.05,segment_tube_y,2.1473048928127283,2.3863490950747446,0.23904420226201628,2.1461732022843782,2.3890264094496745,0.24285320716529624,0.0038090049032799556,1.0159343120110687,0.022772183511306388,0.0009498396635514439,2.146173075121226,2.389035651468053,0.24286257634682729,0.003818374084811005,1.0159735063585675,0.022774641088890935,0.0009522972411359909,-9.369181531049264e-06
6,0.06,endpoint_x,1.236511290526765,1.5410071059660422,0.3044958154392772,1.2365760365839311,1.5409961520247988,0.30442011544086767,-7.569999840950636e-05,0.9997513923194632,0.0002871960649086791,3.897531342156313e-05,1.2365760381950806,1.5409964900457376,0.304420451850657,-7.536358862014758e-05,0.9997524971286997,0.0002873098197053725,3.908906821825653e-05,-3.364097893587825e-07
6,0.06,endpoint_y,2.1033608364573957,2.3298548169928086,0.22649398053541292,2.103913901390914,2.3310911362254263,0.22717723483451246,0.0006832542990995449,1.0030166554426054,0.020280124289780765,0.00029455697138214276,2.1039138393019767,2.3311026809984168,0.22718884169644005,0.0006948611610271271,1.003067901228035,0.020282567016841835,0.00029699969844321217,-1.1606861927582202e-05
6,0.06,segment_tube_x,1.213995400315551,1.541175256658369,0.3271798563428179,1.21394259634305,1.5412818527467926,0.32733925640374273,0.00015940006092485248,1.0004871939938682,-2.7832820847173423e-05,4.247696261949763e-05,1.2139425390874572,1.5412821919287971,0.3273396528413399,0.0001597964985220468,1.0004884056748122,-2.7706281846340275e-05,4.2603501620330775e-05,-3.9643759719432126e-07
6,0.06,segment_tube_y,2.103351796763038,2.3637054268612756,0.2603536300982374,2.1018712760276133,2.3669753317628364,0.2651040557352231,0.004750425636985689,1.0182460510928664,0.022250848569926873,0.0009414207337057334,2.101871104873358,2.3669870475064596,0.26511594263310156,0.004762312534864144,1.0182917078324094,0.02225336628627428,0.0009439384500531389,-1.188689787845476e-05
7,0.07,endpoint_x,1.2584870000306463,1.563013563121163,0.30452656309051673,1.258540584132364,1.5630375245921246,0.3044969404597606,-2.9622630756120927e-05,0.9999027256261145,7.682501889294535e-05,4.607736765338544e-05,1.2585405870422048,1.5630380014152734,0.30449741437306854,-2.914871744819081e-05,0.9999042818559,7.696252241151669e-05,4.621487117195677e-05,-4.739133079301183e-07
7,0.07,endpoint_y,2.0584354666487275,2.3043870614224464,0.24595159477371897,2.058957956378709,2.3058378457937305,0.24687988941502148,0.0009282946413025073,1.0037742981181177,0.019702654580509016,0.00024504034220296234,2.0589578782019853,2.305851855086465,0.24689397688447956,0.0009423821107605868,1.0038315755245564,0.019705135188039513,0.0002475209497334596,-1.4087469458079482e-05
7,0.07,segment_tube_x,1.2363095238938313,1.563188099568322,0.32687857567449075,1.2362439025278373,1.5633312665069956,0.3270873639791583,0.00020878830466752873,1.000638733524327,-0.0002518924245844545,4.938824374267625e-05,1.236243833866845,1.5633317448486383,0.32708791098179324,0.00020933530730249394,1.0006404069366448,-0.0002517418595466836,4.953880878044714e-05,-5.470026349652102e-07
7,0.07,segment_tube_y,2.0584257876290146,2.3395056216664076,0.281079834037393,2.0565716331963566,2.343333050200331,0.2867614170039743,0.005681582966581278,1.0202134136945074,0.021657361268751174,0.0009311573295955888,2.056571413594183,2.3433472828021773,0.28677586920799447,0.005696035170601466,1.0202648304176944,0.021659926574892907,0.0009337226357373218,-1.4452204020187764e-05
8,0.08,endpoint_x,1.2802131748794479,1.5845537572522943,0.30434058237284645,1.2802530536858385,1.584616617413383,0.3043635637275446,2.2981354698137224e-05,1.00007551196268,-0.00013337673221602842,5.260398545425815e-05,1.2802530584890117,1.5846172573970037,0.30436419890799193,2.361653514548756e-05,1.0000775990338238,-0.0001332154650766082,5.276525259367837e-05,-6.351804473503364e-07
8,0.08,endpoint_y,2.0126263352160594,2.2774474394421564,0.26482110422609706,2.0131134119532508,2.2790572429486327,0.2659438309953819,0.0011227267692848208,1.0042395668297126,0.0190639415803604,0.00019443212798231357,2.0131133171750655,2.2790737406877075,0.26596042351264204,0.001139319286544982,1.004302222399814,0.01906644662816248,0.00019693717578439518,-1.6592517260161088e-05
8,0.08,segment_tube_x,1.258386786049299,1.5847343876409554,0.32634760159165643,1.25830590816048,1.5849180044972537,0.3266120963367738,0.0002644947451173607,1.0008104694008086,-0.0004752676423844804,5.570644044983197e-05,1.2583058285178905,1.5849186463976657,0.32661281787977514,0.0002652162881187081,1.00081268036543,-0.0004750931020180982,5.5880980816214176e-05,-7.215430013474133e-07
8,0.08,segment_tube_y,2.0126160666868316,2.3137749604418936,0.301158893755062,2.0103657475876973,2.3181221597846955,0.30775641219699823,0.006597518441936234,1.0219071014628647,0.020994995193023946,0.0009159354753549565,2.0103654755021556,2.318138939214945,0.3077734637127896,0.0066145699577275785,1.021963721128247,0.020997594504795103,0.0009185347871261129,-1.705151579134423e-05
9,0.09,endpoint_x,1.3016776426098386,1.6056169238878648,0.30393928127802616,1.3017012741952898,1.6057220522989917,0.30402077810370187,8.14968256757087e-05,1.0002681352187615,-0.00034278562384271183,5.851547097757148e-05,1.301701281613357,1.6057228798001175,0.30402159818676044,8.231690873428121e-05,1.0002708333993162,-0.00034260072123148966,5.870037358879365e-05,-8.200830585725072e-07
9,0.09,endpoint_y,1.9660240734267194,2.249069948486234,0.2830458750595146,1.9664713368379376,2.2507829918906115,0.28431165505267386,0.001265779993159244,1.0044719959013466,0.01836782405729198,0.0001430532238744231,1.966471225376362,2.2508019882239605,0.2843307628475984,0.0012848877880837772,1.0045395036681373,0.018370339334956354,0.0001455685015387953,-1.9107794924533295e-05
9,0.09,segment_tube_x,1.280214424931042,1.6058033388566575,0.3255889139256154,1.2801158613210006,1.606030662463277,0.32591480114227633,0.0003258872166609361,1.0010009161943867,-0.0006972951944974604,6.139247154357541e-05,1.2801157713161793,1.6060314923188634,0.3259157210026842,0.0003268070770687803,1.0010037414146828,-0.0006970968770909636,6.15907889500722e-05,-9.198604078441974e-07
9,0.09,segment_tube_y,1.9660132692574046,2.2865439818551745,0.3205307125977699,1.9633467955324715,2.2913707623957054,0.3280239668632339,0.007493254265463989,1.023377648290656,0.020267554666235643,0.0008957358235277546,1.9633464674649743,2.291390104670279,0.3280436372053046,0.007512924607534721,1.0234390163321498,0.02027017349251503,0.0008983546498071426,-1.967034207073226e-05
10,0.1,endpoint_x,1.322868551303445,1.6261932533967238,0.3033247020932788,1.3228734026670512,1.6263434026955181,0.3034700000284669,0.00014529793518813783,1.0004790178122172,-0.0005507780752349589,6.380110951242912e-05,1.322873413551735,1.6263444419271307,0.30347102837539564,0.00014632628211685983,1.0004824080633956,-0.0005505698113648094,6.400937338257862e-05,-1.0283469287220015e-06
10,0.1,endpoint_y,1.918722272108689,2.219291364391159,0.3005690922824702,1.9191237934918897,2.221054011809142,0.30193021831725253,0.001361126034782334,1.004528496341544,0.01761856326457867,9.534604162309002e-05,1.919123665758655,2.22107550254933,0.30195183679067505,0.0013827445082048584,1.0046004214794826,0.01762107394307666,9.785672012108115e-05,-2.161847342252443e-05
10,0.1,segment_tube_x,1.301779964684615,1.6263851276607182,0.3246051629761031,1.3016613031931343,1.6266587898145994,0.3249974866214651,0.0003923236453620138,1.0012086180076898,-0.0009173145208112299,6.643642870107769e-05,1.301661203647483,1.626659831875632,0.32499862822814896,0.0003934652520458659,1.001212134916273,-0.000917092774535222,6.66581749770856e-05,-1.1416066838521033e-06
10,0.1,segment_tube_y,1.9187109896666623,2.257846331787455,0.33913534212079277,1.9156090925807145,2.2631123976745893,0.3475033050938747,0.008367962973081955,1.0246744055654968,0.019479338230640852,0.000874708707617966,1.9156087056840279,2.2631343042115906,0.3475255985275627,0.008390256406769936,1.0247401416623263,0.0194819613222581,0.0008773317992352148,-2.229343368798098e-05
11,0.11,endpoint_x,1.3437575920666391,1.6462907224885925,0.3025331304219534,1.3437579559108899,1.6464712210173371,0.30271326510644725,0.00018013468449384895,1.00059542134854,-0.000756734922019664,3.483674930571112e-05,1.3437579712461036,1.6464724959030632,0.3027145246569596,0.00018139423500618257,1.0005995846959082,-0.0007565037184360524,3.506795288932274e-05,-1.2595505123336181e-06
11,0.11,endpoint_y,1.8707713485068411,2.188196689397381,0.31742534089053986,1.8711632975198378,2.189914315066898,0.31875101754706003,0.0013256766565201694,1.0041763416014644,0.016820799229807504,-3.5449378262164544e-05,1.8711631544832648,2.189938281298762,0.318775126815497,0.0013497859249571587,1.0042522941652055,0.01682329002482197,-3.2958583247699735e-05,-2.410926843698924e-05
11,0.11,segment_tube_x,1.3230544412142775,1.6464877165672014,0.3234332753529239,1.3229301030017324,1.6467929171527418,0.32386281415100937,0.00042953879808549367,1.0013280600074832,-0.0011346724704557332,3.721515272347986e-05,1.3229299949431275,1.6467941953774916,0.32386420043436415,0.00043092508144026986,1.0013323461569317,-0.001134427793784809,3.7459829394403954e-05,-1.3862833547761966e-06
11,0.11,segment_tube_y,1.8707596480611686,2.227764231453816,0.3570045833926476,1.8672475267568989,2.2333859274406014,0.3661384006837025,0.009133817291054891,1.0255845939126478,0.018635095589827788,0.000765854317972936,1.8672470789507876,2.233410384581388,0.3661633056306006,0.009158722237952999,1.0256543547730306,0.018637707103037915,0.0007684658311830628,-2.4904946898107738e-05
12,0.12,endpoint_x,1.3643484529439667,1.6658866872659743,0.30153823432200766,1.3643438409488555,1.666097060180307,0.3017532192314514,0.00021498490944371618,1.0007129606961025,-0.000960045874995874,3.4850224949867226e-05,1.3643438618515302,1.666098594144691,0.30175473229316085,0.00021649797115319558,1.0007179785065732,-0.0009597923637987282,3.510373614701301e-05,-1.5130617094794019e-06
12,0.12,endpoint_y,1.8222829905797542,2.155813997931366,0.333531007351612,1.822682230732693,2.1574128822143765,0.33473065148168346,0.0011996441300714533,1.0035967994088382,0.015979633934623427,-0.0001260325264487161,1.822682073996378,2.1574392837143748,0.3347572097179967,0.00122620236638471,1.0036764268969212,0.015982082902499695,-0.00012358355857244874,-2.65582363132566e-05
12,0.12,segment_tube_x,1.344040859579677,1.6660884492963195,0.3220475897166426,1.3439104918165854,1.6664245779786324,0.322514086162047,0.0004664964454044185,1.0014485326402065,-0.0013487279889623505,3.695764731892481e-05,1.343910376514327,1.6664261158223364,0.32251573930800936,0.00046814959136676215,1.0014536658752164,-0.001348461126354783,3.722450992649229e-05,-1.6531459623436717e-06
12,0.12,segment_tube_y,1.8222709346744927,2.1963233396740343,0.3740524049995415,1.8183569439861889,2.2022354547982905,0.38387851081210167,0.00982610581256016,1.0262693293271894,0.017740110128399156,0.0006922885215052688,1.8183564341711589,2.202262427017561,0.38390599284640214,0.009853587846860634,1.026342800407533,0.017742687215801523,0.0006948656089076355,-2.7482034300474467e-05
13,0.13,endpoint_x,1.3846305736434614,1.68497416834106,0.3003435946975985,1.3846203831230612,1.6852134900077564,0.3005931068846952,0.00024951218709667877,1.0008307558126814,-0.0011601123467561703,3.4527277652962596e-05,1.384620410842481,1.6852153058096946,0.3005948949672135,0.00025130026961495133,1.0008367092691555,-0.001159837325947377,3.4802298461755754e-05,-1.7880825182725602e-06
13,0.13,endpoint_y,1.7733718226362534,2.1221720472019108,0.3488002245656574,1.773772485668808,2.1236032513026766,0.3498307656338686,0.0010305410682112104,1.0029545309768493,0.015100114152185151,-0.00016910306186024293,1.7737723174927111,2.123632030714925,0.3498597132222139,0.0010594886565564732,1.0030375228624804,0.015102503504217157,-0.00016671370982823674,-2.8947588345262787e-05
13,0.13,segment_tube_x,1.3647279523690254,1.6851803359579598,0.32045238358893435,1.364591094215659,1.6855463252576228,0.3209552310419639,0.0005028474530295313,1.0015691799430475,-0.0015588551200831358,3.6351007625112786e-05,1.364590973159119,1.6855481455057657,0.32095717234664667,0.0005047887577123156,1.0015752379559761,-0.0015585669613626951,3.663916634555342e-05,-1.941304682784306e-06
13,0.13,segment_tube_y,1.7733594754439563,2.1635503761611243,0.390190900717168,1.7690317618621554,2.1697099568762472,0.40067819501409185,0.010487294296923855,1.026877342033472,0.016799684201990184,0.000661188484363695,1.7690311899486073,2.1697393909376035,0.4007082009889962,0.010517300271828178,1.0269542427885874,0.016802208142594033,0.0006637124249675441,-3.000597490432355e-05
14,0.14,endpoint_x,1.4045937201484129,1.7035473086695745,0.2989535885211616,1.4045773540330337,1.7038141061633638,0.2992367521303301,0.0002831636091684686,1.0009471825060512,-0.00135635475436513,3.365142207178984e-05,1.404577389948639,1.7038162257602436,0.2992388358116047,0.0002852472904431025,1.000954152421632,-0.0013560591556087687,3.394702082815115e-05,-2.083681274633875e-06
14,0.14,endpoint_y,1.7241287059115376,2.0873262335294456,0.363197527617908,1.7245249289785451,2.0885432815019387,0.36401835252339354,0.0008208249054855177,1.0022599958509328,0.014187586889524928,-0.0002097161627256927,1.7245247523211125,2.0885743672151373,0.3640496148940249,0.000852087276116853,1.0023460712458738,0.014189901671811,-0.0002074013804396202,-3.12623706313353e-05
14,0.14,segment_tube_x,1.3851047580854843,1.703757510932741,0.3186527528472567,1.3849609599413963,1.704151740455239,0.31919078051384275,0.0005380276665860606,1.0016884450605827,-0.001764450528121131,3.518021355652934e-05,1.3849608348233988,1.7041538650875303,0.3191930302641315,0.0005402774168747904,1.0016955052546925,-0.0017641420825151855,3.548865916247479e-05,-2.249750288729757e-06
14,0.14,segment_tube_y,1.7241161325778107,2.12949908664371,0.4053829540658993,1.7193640506909633,2.1358644395700597,0.41650038887909635,0.011117434813197047,1.027424524641926,0.015822193865004497,0.0006301405162731921,1.719363417626775,2.1358962674053035,0.41653284977852856,0.011149895712629254,1.0275045992950576,0.01582464878953238,0.0006325954408010759,-3.246089943220731e-05
15,0.15,endpoint_x,1.4242281241898518,1.7216012591117444,0.29737313492189266,1.4242049896074598,1.7218935411696659,0.2976885515622061,0.0003154166403134262,1.0010606763129302,-0.0015482005681239919,3.225303114495759e-05,1.4242050352253681,1.7218959855871658,0.2976909503617977,0.0003178154399050559,1.001068742944747,-0.001547885449806996,3.256814946195341e-05,-2.3987995916296967e-06
15,0.15,endpoint_y,1.6746428510684144,2.0513357355058686,0.3766928844374542,1.675028183948936,2.0522955916869225,0.3772674077379865,0.0005745233005323147,1.0015251769392732,0.013249055214592964,-0.00024630160495320297,1.675028002489165,2.0523288982744945,0.37730089578532944,0.000608011347875248,1.0016140770717856,0.013251280891304562,-0.00024407592824160496,-3.3488047342933314e-05
15,0.15,segment_tube_x,1.405160764482131,1.7218151184605377,0.3166543539784068,1.4050095856563534,1.7222354447618449,0.3172258591054915,0.0005715051270847038,1.001804823208348,-0.00196492140835125,3.34774604986432e-05,1.4050094583678845,1.7222378948216392,0.31722843645375476,0.000574082475347959,1.0018129625193377,-0.0019645938103767246,3.3805058473168614e-05,-2.5773482632551747e-06
15,0.15,segment_tube_y,1.6746301170583116,2.0942273908823106,0.41959727382399903,1.669445940869599,2.100756756132601,0.4313108152630021,0.01171354143900305,1.0279161523912006,0.014810426383905728,0.0005961066258060033,1.6694452486042428,2.100790895316144,0.431345646711901,0.011748372887901981,1.0279991640098927,0.014812796933372452,0.0005984771752727269,-3.483144889893097e-05
16,0.16,endpoint_x,1.443524505785629,1.739132173507466,0.2956076677218371,1.4434940335529458,1.7394474422113693,0.29595340865842346,0.0003457409365863473,1.001169593939328,-0.0017351429037826271,3.0324296272921103e-05,1.4434940905013174,1.7394502314205529,0.2959561409192355,0.0003484731973983912,1.0011788368011019,-0.001734809442562213,3.0657757493335325e-05,-2.7322608120439185e-06
16,0.16,endpoint_y,1.625001351416032,2.014263239170789,0.3892618877547571,1.6253701144653032,2.014925208457214,0.3895550939919108,0.0002932062371536759,1.000753236436387,0.01228768625392429,-0.0002813170633786388,1.6253699327934827,2.0149606372898248,0.38959070449634203,0.00032881674158491414,1.0008447185607652,0.012289808711012595,-0.0002791946062903339,-3.5610504431238255e-05
16,0.16,segment_tube_x,1.4248859350121317,1.7393493077236386,0.3144633727115069,1.4247269625290386,1.7397930766779517,0.31506611414891306,0.0006027414374061291,1.0019167301813527,-0.0021597449565784466,3.1236310321425265e-05,1.4247268351518585,1.7397958721490272,0.3150690369971687,0.0006056642856617778,1.001926024898987,-0.002159399456586053,3.158181031381879e-05,-2.9228482556487023e-06
16,0.16,segment_tube_y,1.6249885218727596,2.057797108792356,0.43280858691959634,1.6193681355403815,2.064448227460433,0.4450800919200517,0.012271505000455374,1.0283531920838138,0.013769276657049634,0.0005579635614523237,1.6193673874962755,2.0644845815213513,0.44511719402507577,0.01230860710547943,1.0284389161339953,0.013771547313174759,0.0005602342175774488,-3.710210502405609e-05
17,0.17,endpoint_x,1.4624740977065973,1.7561371944196207,0.2936630967130234,1.4624357342186793,1.7564724877036377,0.2940367534849584,0.0003736567719350159,1.0012723994813013,-0.001916655173465065,2.7915835348668594e-05,1.4624358042434367,1.7564756396669041,0.29403983542346745,0.00037673871044408003,1.0012828942916592,-0.0019163054957680448,2.8265513045688806e-05,-3.0819385090641305e-06
17,0.17,endpoint_y,1.5752892826374385,1.976174104222365,0.40088482158492655,1.5756351244161888,1.9765016064862706,0.4008664820700818,-1.8339514844756266e-05,0.999954252409028,0.011311388078171003,-0.00031154575199843215,1.5756349480745087,1.9765389627902312,0.40090401471572257,1.919313079601359e-05,1.000047876920658,0.011313310219380535,-0.00030962361078890055,-3.753264564076986e-05
17,0.17,segment_tube_x,1.444270737215631,1.7563572185788703,0.31208648136323935,1.4441035766295416,1.7568213089610587,0.3127177323315171,0.0006312509682777634,1.0020226796288014,-0.002348381817395939,2.8509530871634325e-05,1.4441034518594782,1.7568244678014093,0.31272101594193114,0.0006345345786917811,1.0020332011047708,-0.00234802105523757,2.8870293030003324e-05,-3.2836104140177014e-06
17,0.17,segment_tube_y,1.5752764217632693,2.020273123781183,0.44499670201791375,1.5692175299616908,2.0270053596254183,0.45778782966372744,0.012791127645813694,1.0287443200990258,0.012707737743675729,0.0005196226453583197,1.569216732331955,2.0270437331641213,0.4578270008321663,0.012830298814252572,1.0288323458490172,0.012709806807090551,0.0005216917087731421,-3.917116843887847e-05
18,0.18,endpoint_x,1.481068646418077,1.7726144551402725,0.2915458087221956,1.4810218771012493,1.7729663604949346,0.2919444833936853,0.00039867467148968494,1.0013674512188566,-0.0020922700912731074,2.5017899554669043e-05,1.4810219620528942,1.772969889727947,0.29194792767505273,0.0004021189528571334,1.0013792650788553,-0.002091907748414723,2.5380242413053367e-05,-3.444281367448454e-06
18,0.18,endpoint_y,1.525588868048937,1.9371364767918686,0.4115476087429317,1.5259055919993545,1.9370966819369235,0.41119108993756903,-0.0003565188053626933,0.999133711877341,0.010324607867487234,-0.00033817929051793705,1.5259054277265076,1.937135626351748,0.41123019862524046,-0.0003174101176912636,0.9992287402211841,0.010326183909517894,-0.0003366032484872772,-3.910868767142972e-05
18,0.18,segment_tube_x,1.4633061475534328,1.7728369835341176,0.30953083598068476,1.463130445525484,1.7733178215999006,0.3101873760744165,0.0006565400937317278,1.0021210813832218,-0.00253035625710063,2.5289125453964445e-05,1.463130326915074,1.7733213582942984,0.31019103137922444,0.0006601953985396758,1.002132890561446,-0.0025299845627066997,2.56608198478947e-05,-3.6553048079479566e-06
18,0.18,segment_tube_y,1.525576026834256,1.9817235006587848,0.4561474738245288,1.519078918016346,1.9884975385721675,0.4694186205558215,0.013271146731292705,1.0290939827420766,0.011630790892094067,0.00048001908547901095,1.5190780810501854,1.9885375872279802,0.46945950617779486,0.013312032353266057,1.0291836152059606,0.011632505345628541,0.0004817335390134847,-4.0885621973352215e-05
19,0.19,endpoint_x,1.499300523313092,1.7885629643837206,0.2892624410706286,1.4992447607845694,1.788927770073828,0.2896830092892586,0.00042056821863001304,1.0014539330342143,-0.002261474104426675,2.1893547140328096e-05,1.4992448625967603,1.7889316877771686,0.28968682518040834,0.0004243841097797407,1.0014671248303408,-0.002261102494644396,2.2265156922607332e-05,-3.81589114972769e-06
19,0.19,endpoint_y,1.4759791205130148,1.8972209679003584,0.4212418473873436,1.4762614237462688,1.8967840957887108,0.420522672042442,-0.0007191753449016236,0.9982927257836273,0.009331582104872949,-0.0003626565395389303,1.4762612783841371,1.8968243002697045,0.4205630218855674,-0.0006788255017762257,0.9983885136151917,0.009332823260326917,-0.0003614153840849621,-4.034984312539791e-05
