source,mode,run_kind,right_map_center_mode,segment_index,t_lo,t_hi,h_attempted,h_accepted,prescribed_h,h_delta,accepted_rejected,rejection_reason,validation_attempts,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,target_margin_min,raw_residual_target_violation,raw_ctrunc_residual_width_sum,polynomial_range_width_sum,full_step_tube_width_sum,inserted_range_width_sum,constant_scale_sum,hypothetical_centered_scale_sum,actual_centered_scale_sum,constant_reset_width_sum,hypothetical_centered_reset_width_sum,actual_centered_reset_width_sum,immediate_reset_reduction_relative,cumulative_reset_reduction_relative,final_segment_width_sum,tube_prefix_width_sum,reconstruction_polynomial_max_abs_diff,reconstruction_remainder_endpoint_diff,accepted_enclosure_finite,step_rejections,had_prior_rejection,missing_flowstar_component_fields,message
flowstar,generated_flowstar_h10_reference,reference,not_applicable,0,-0,0.012500000000000001,,0.012500000000000001,,,accepted,,,1.1000000000000001,1.430625,2.301787,2.4500130000000002,0.33062499999999995,0.14822600000000019,0.47885100000000014,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,0.47885100000000014,unknown_missing_h10_reference_component_fields,,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,,,0.47885100000000014,0.47885100000000014,,,,,,unknown_missing_h10_reference_component_fields,"Flowstar h10 reference exposes segment boxes; internal right-map component fields are unknown, not zero."
flowstar,generated_flowstar_h10_reference,reference,not_applicable,1,0.012500000000000001,0.026249999999999999,,0.013749999999999998,,,accepted,,,1.1292450000000001,1.463746,2.2469030000000001,2.429961,0.33450099999999994,0.18305799999999994,0.51755899999999988,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,0.51755899999999988,unknown_missing_h10_reference_component_fields,,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,,,0.51755899999999988,0.56685600000000003,,,,,,unknown_missing_h10_reference_component_fields,"Flowstar h10 reference exposes segment boxes; internal right-map component fields are unknown, not zero."
flowstar,generated_flowstar_h10_reference,reference,not_applicable,2,0.026249999999999999,0.041375000000000002,,0.015125000000000003,,,accepted,,,1.1610990000000001,1.499379,2.1836760000000002,2.404982,0.33827999999999991,0.22130599999999978,0.55958599999999969,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,0.55958599999999969,unknown_missing_h10_reference_component_fields,,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,,,0.55958599999999969,0.66571599999999997,,,,,,unknown_missing_h10_reference_component_fields,"Flowstar h10 reference exposes segment boxes; internal right-map component fields are unknown, not zero."
flowstar,generated_flowstar_h10_reference,reference,not_applicable,3,0.041375000000000002,0.058012500000000002,,0.0166375,,,accepted,,,1.195721,1.5375700000000001,2.1110380000000002,2.373974,0.34184900000000007,0.26293599999999984,0.60478499999999991,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,0.60478499999999991,unknown_missing_h10_reference_component_fields,,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,,,0.60478499999999991,0.77654500000000004,,,,,,unknown_missing_h10_reference_component_fields,"Flowstar h10 reference exposes segment boxes; internal right-map component fields are unknown, not zero."
flowstar,generated_flowstar_h10_reference,reference,not_applicable,4,0.058012500000000002,0.07631375,,0.018301249999999998,,,accepted,,,1.2332179999999999,1.5782719999999999,2.027841,2.3356650000000001,0.34505399999999997,0.3078240000000001,0.65287800000000007,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,0.65287800000000007,unknown_missing_h10_reference_component_fields,,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,,,0.65287800000000007,0.90044400000000002,,,,,,unknown_missing_h10_reference_component_fields,"Flowstar h10 reference exposes segment boxes; internal right-map component fields are unknown, not zero."
flowstar,generated_flowstar_h10_reference,reference,not_applicable,5,0.07631375,0.096445130000000004,,0.020131380000000004,,,accepted,,,1.273684,1.621383,1.9329879999999999,2.288548,0.34769899999999998,0.3555600000000001,0.70325900000000008,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,0.70325900000000008,unknown_missing_h10_reference_component_fields,,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,,,0.70325900000000008,1.0384080000000002,,,,,,unknown_missing_h10_reference_component_fields,"Flowstar h10 reference exposes segment boxes; internal right-map component fields are unknown, not zero."
flowstar,generated_flowstar_h10_reference,reference,not_applicable,6,0.096445130000000004,0.1075174,,0.011072269999999995,,,accepted,,,1.317178,1.641972,1.8823479999999999,2.2308379999999999,0.32479400000000003,0.34848999999999997,0.67328399999999999,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,0.67328399999999999,unknown_missing_h10_reference_component_fields,,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,,,0.67328399999999999,1.1096370000000002,,,,,,unknown_missing_h10_reference_component_fields,"Flowstar h10 reference exposes segment boxes; internal right-map component fields are unknown, not zero."
flowstar,generated_flowstar_h10_reference,reference,not_applicable,7,0.1075174,0.11969689999999999,,0.012179499999999996,,,accepted,,,1.3406089999999999,1.6662680000000001,1.8229709999999999,2.1966260000000002,0.32565900000000014,0.37365500000000029,0.69931400000000044,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,0.69931400000000044,unknown_missing_h10_reference_component_fields,,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,,,0.69931400000000044,1.1933100000000003,,,,,,unknown_missing_h10_reference_component_fields,"Flowstar h10 reference exposes segment boxes; internal right-map component fields are unknown, not zero."
flowstar,generated_flowstar_h10_reference,reference,not_applicable,8,0.11969689999999999,0.1330943,,0.013397400000000004,,,accepted,,,1.3659539999999999,1.6921809999999999,1.756842,2.1570589999999998,0.32622700000000004,0.40021699999999982,0.72644399999999987,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,0.72644399999999987,unknown_missing_h10_reference_component_fields,,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,,,0.72644399999999987,1.2853520000000001,,,,,,unknown_missing_h10_reference_component_fields,"Flowstar h10 reference exposes segment boxes; internal right-map component fields are unknown, not zero."
flowstar,generated_flowstar_h10_reference,reference,not_applicable,9,0.1330943,0.1478315,,0.014737200000000006,,,accepted,,,1.3932929999999999,1.719678,1.6833849999999999,2.1113080000000002,0.32638500000000015,0.42792300000000028,0.75430800000000042,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,0.75430800000000042,unknown_missing_h10_reference_component_fields,,,,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,unknown_missing_h10_reference_component_fields,,,0.75430800000000042,1.3863060000000003,,,,,,unknown_missing_h10_reference_component_fields,"Flowstar h10 reference exposes segment boxes; internal right-map component fields are unknown, not zero."
