case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_tm_range_only,0,-0,0.012500000000000001,1.0994681156845141,1.4308633010940504,2.2697319547607266,2.4828974014765786,0.33139518540953627,0.21316544671585191,0.54456063212538819,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,1,0.012500000000000001,0.026249999999999999,1.1283991713349326,1.4642375186110215,2.2081710725332808,2.468106103042409,0.33583834727608886,0.25993503050912814,0.595773377785217,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,2,0.026249999999999999,0.041375000000000002,1.1594466983110185,1.500606725662935,2.1360258600456254,2.4502926358378616,0.34116002735191642,0.31426677579223616,0.65542680314415258,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,3,0.041375000000000002,0.058012500000000002,1.1925936637768635,1.5401703386678058,2.0513278970182527,2.4290895418204395,0.34757667489094235,0.37776164480218677,0.72533831969312912,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,4,0.058012500000000002,0.07631375,1.2276049095078991,1.5832778343466496,1.950113232669529,2.4058322085581465,0.35567292483875046,0.45571897588861754,0.811391900727368,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,5,0.07631375,0.096445130000000004,1.2645036086612209,1.6299164002424473,1.8322941869140692,2.3777000784780604,0.36541279158122641,0.54540589156399122,0.91081868314521763,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,6,0.096445130000000004,0.1075174,1.3046886880801045,1.6542433720550278,1.7886193661153149,2.309277325801705,0.34955468397492329,0.52065795968639006,0.87021264366131335,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,7,0.1075174,0.11969689999999999,1.324978215601802,1.6816580129806242,1.7116084098404594,2.2890835977981943,0.35667979737882227,0.57747518795773489,0.93415498533655716,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,8,0.11969689999999999,0.1330943,1.3464151093158483,1.7114659145803555,1.6236276053451106,2.266974226390523,0.36505080526450717,0.6433466210454124,1.0083974263099196,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,9,0.1330943,0.1478315,1.3688853053388994,1.7438408076677681,1.5228983782822805,2.243083228169799,0.37495550232886865,0.72018484988751852,1.0951403522163872,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,10,0.1478315,0.1640424,1.3920636194737523,1.779121095728555,1.405687445427962,2.2193636006951749,0.38705747625480269,0.81367615526721293,1.2007336315220156,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,11,0.1640424,0.18187429999999999,1.4158752596713391,1.8172991366643259,1.2721615319554422,2.1937412550294511,0.40142387699298676,0.92157972307400882,1.3230036000669956,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,12,0.18187429999999999,0.19168189999999999,1.4414157906731906,1.8372760544655393,1.2130926083049456,2.135706732411677,0.39586026379234873,0.92261412410673138,1.3184743878990801,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,13,0.19168189999999999,0.20247029999999999,1.4537117393646217,1.8598112050560514,1.12783274966866,2.1204962445673563,0.40609946569142963,0.99266349489869632,1.3987629605901259,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,14,0.20247029999999999,0.21433749999999999,1.4663618246350005,1.8843848922299846,1.0314103722687293,2.1051620787317766,0.41802306759498409,1.0737517064630473,1.4917747740580314,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,15,0.21433749999999999,0.22739139999999999,1.479088594546436,1.9112830945058688,0.92084458384856405,2.0914706280075852,0.43219449995943271,1.1706260441590213,1.602820544118454,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,16,0.22739139999999999,0.24175060000000001,1.4917921480898084,1.9405752181559346,0.79609368413709691,2.0781413752851616,0.44878307006612617,1.2820476911480647,1.7308307612141909,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,17,0.24175060000000001,0.25754589999999999,1.5040481144670834,1.9725864257241923,0.65356684300787393,2.0673285420941427,0.46853831125710887,1.4137616990862689,1.8823000103433778,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,18,0.25754589999999999,0.27492060000000001,1.5153664630465962,2.0076437010200174,0.48994739041055113,2.0607762071678724,0.49227723797342127,1.5708288167573212,2.0631060547307425,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,19,0.27492060000000001,0.29403279999999998,1.5250780379726996,2.0461715034606529,0.30096639942962244,2.0609912183557384,0.52109346548795332,1.7600248189261158,2.2811182844140694,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,20,0.29403279999999998,0.3045445,1.5344943134848845,2.0666325199676763,0.2032451588879646,2.0301172735749557,0.53213820648279175,1.8268721146869911,2.3590103211697828,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,21,0.3045445,0.31610739999999998,1.537015109893338,2.0899635921294073,0.079775340766354966,2.0363874316340365,0.55294848223606929,1.9566120908676814,2.5095605731037507,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,22,0.31610739999999998,0.32882660000000002,1.5384892717159631,2.1156748052758219,-0.059784412287610542,2.0463322550152321,0.5771855335598588,2.1061166673028424,2.683302200862701,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,23,0.32882660000000002,0.3428177,1.5375991918091307,2.1442006614927416,-0.22065855751170602,2.0662442224167052,0.60660146968361084,2.2869027799284112,2.8935042496120218,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,24,0.3428177,0.35820790000000002,1.5327214009180155,2.1760717955169926,-0.4088622340423127,2.1052214988191342,0.64335039459897714,2.5140837328614469,3.1574341274604238,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,25,0.35820790000000002,0.3751371,1.5238691786110063,2.2119957181749985,-0.63014444273705572,2.1676420547054938,0.68812653956399217,2.7977864974425497,3.4859130370065419,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,26,0.3751371,0.39375929999999998,1.5095517382907133,2.2530187508733244,-0.89442188740567485,2.2637795209350564,0.74346701258261105,3.158201408340731,3.9016684209233423,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,27,0.39375929999999998,0.41424369999999999,1.4876667429004151,2.3006915785132431,-1.2165029648193393,2.4090631655703407,0.81302483561282801,3.62556613038968,4.4385909660025078,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,28,0.41424369999999999,0.43677650000000001,1.4552242956979551,2.3573853191922081,-1.6195008761571861,2.6274973718441377,0.90216102349425298,4.246998248001324,5.1491592714955772,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,29,0.43677650000000001,0.4491695,1.4342257079770395,2.3895595317176315,-1.85250624027456,2.7449782761320995,0.95533382374059195,4.5974845164066593,5.5528183401472511,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,30,0.4491695,0.46280189999999999,1.4068557091603786,2.4281973750769779,-2.1440617050467075,2.9323643110351902,1.0213416659165993,5.0764260160818981,6.0977676819984978,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,31,0.46280189999999999,0.47779739999999998,1.3717579319559863,2.4740317227342046,-2.5015833695668674,3.17990720824463,1.1022737907782183,5.6814905778114975,6.7837643685897158,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,32,0.47779739999999998,0.49429260000000003,1.3263452690710937,2.5293652091996637,-2.9497867057681582,3.5124978376749714,1.2030199401285699,6.4622845434431291,7.665304483571699,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,33,0.49429260000000003,0.51243720000000004,1.2667944040226575,2.5976422913454762,-3.5275261249590764,3.9691506081725008,1.3308478873228187,7.4966767331315776,8.8275246204543958,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,34,0.51243720000000004,0.53239630000000004,1.1872688917398104,2.6842376263005074,-4.2993720535508055,4.6144017109503208,1.496968734560697,8.9137737645011264,10.410742499061824,torch_tm_range_only_segment_on_flowstar_time_grid
torch_tm_range_only,35,0.53239630000000004,0.55435140000000005,1.0783357446099116,2.7980080253630044,-5.3803471775233112,5.5626149108918987,1.7196722807530929,10.942962088415211,12.662634369168304,torch_tm_range_only_segment_on_flowstar_time_grid
