tool,source_commit,run_id,accepted_step_index,attempt_index,retry_index,t_pre_decimal,t_pre_hex,h_attempt_decimal,h_attempt_hex,accepted,rejection_reason,state_component,stage,validation_status,subset_margin_x,subset_margin_y
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,27,33,0,0.41407860257100482,0x1.a80438a0103a4p-2,0.020484365924218682,0x1.4f9da86e53009p-6,True,,-1,acceptance_predicate,validated,9.795156040757813e-05,3.7787458148890823e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,28,34,0,0.43456296849522352,0x1.bcfe1326f56a5p-2,0.022532802516640551,0x1.712d6c795b4d7p-6,True,,-1,acceptance_predicate,validated,9.774671674833594e-05,3.0509936047911032e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,29,35,0,0.45709577101186405,0x1.d410e9ee8b1f2p-2,0.024786082768304608,0x1.96185db8b13bap-6,True,,-1,acceptance_predicate,validated,9.752138872316954e-05,2.173672982289088e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,30,36,0,0.48188185378016868,0x1.ed726fca1632ep-2,0.02726469104513507,0x1.beb46717f6280p-6,True,,-1,acceptance_predicate,validated,9.72735278954865e-05,9.95051949419534e-06
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,31,37,0,0.50914654482530375,0x1.04aedb1dcacabp-1,0.029991160149648578,0x1.eb600b00c1f8dp-6,False,Flowstar raw remainder compat residual not subset of target remainder,-1,acceptance_predicate,failed,9.700088098503514e-05,-2.8202492194643914e-06
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,31,38,1,0.50914654482530375,0x1.04aedb1dcacabp-1,0.014995580074824289,0x1.eb600b00c1f8dp-7,True,,-1,acceptance_predicate,validated,9.850043899251757e-05,7.338342927381147e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,32,39,0,0.52414212490012801,0x1.0c5c5b49cdd29p-1,0.01649513808230672,0x1.0e419fa6d115bp-6,True,,-1,acceptance_predicate,validated,9.835048319176933e-05,6.985910003982504e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,33,40,0,0.54063726298243475,0x1.14ce6847045b4p-1,0.018144651890537395,0x1.29482f9de5fe5p-6,True,,-1,acceptance_predicate,validated,9.818553181094627e-05,6.586434419958645e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,34,41,0,0.55878191487297213,0x1.1e18a9c3f38b3p-1,0.019959117079591138,0x1.47029ac749cb0p-6,True,,-1,acceptance_predicate,validated,9.800408529204089e-05,6.13355846216004e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,35,42,0,0.57874103195256321,0x1.2850be9a2dd98p-1,0.021955028787550252,0x1.67b610a8045f5p-6,True,,-1,acceptance_predicate,validated,9.780449412124498e-05,5.620558699938246e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,36,43,0,0.6006960607401135,0x1.338e6f1f6dfc8p-1,0.024150531666305278,0x1.8baeabec04cf4p-6,True,,-1,acceptance_predicate,validated,9.758494383336947e-05,5.0514011078461266e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,37,44,0,0.62484659240641882,0x1.3febe47ece230p-1,0.026565584832935807,0x1.b34023839ee40p-6,True,,-1,acceptance_predicate,validated,9.734343851670642e-05,4.432060659442637e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,38,45,0,0.65141217723935463,0x1.4d85e59aeb1a2p-1,0.029222143316229389,0x1.dec68d772ec7ap-6,True,,-1,acceptance_predicate,validated,9.707778266837707e-05,3.7570824661964985e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,39,46,0,0.68063432055558404,0x1.5c7c1a06a4906p-1,0.032144357647852333,0x1.07539a9b26877p-5,True,,-1,acceptance_predicate,validated,9.678556123521477e-05,2.8731080143775154e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,40,47,0,0.71277867820343632,0x1.6cf153b056f8dp-1,0.035358793412637569,0x1.21a8c3aaaa61dp-5,True,,-1,acceptance_predicate,validated,9.646411765873625e-05,1.917085155836543e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,41,48,0,0.74813747161607391,0x1.7f0bdfeb019efp-1,0.038894672753901328,0x1.3ea00a6eee9edp-5,True,,-1,acceptance_predicate,validated,9.611052972460987e-05,9.24238362138572e-06
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,42,49,0,0.78703214436997526,0x1.92f5e091f088ep-1,0.042784140029291463,0x1.5e7cd846d3485p-5,False,Flowstar raw remainder compat residual not subset of target remainder,-1,acceptance_predicate,failed,9.572158299707085e-05,-5.373480530142374e-07
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,42,50,1,0.78703214436997526,0x1.92f5e091f088ep-1,0.021392070014645732,0x1.5e7cd846d3485p-6,True,,-1,acceptance_predicate,validated,9.786078999853544e-05,7.378145014565285e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,43,51,0,0.80842421438462098,0x1.9de9c75427232p-1,0.023531277016110307,0x1.8189544de8693p-6,True,,-1,acceptance_predicate,validated,9.764686929838898e-05,7.03162172857236e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,44,52,0,0.83195549140073133,0x1.a9f611f696667p-1,0.02588440471772134,0x1.a8170fef4c73cp-6,True,,-1,acceptance_predicate,validated,9.741155652822787e-05,6.649036412287808e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,45,53,0,0.85783989611845268,0x1.b736ca7610ca1p-1,0.028472845189493477,0x1.d27fc4ba6db29p-6,True,,-1,acceptance_predicate,validated,9.715271248105066e-05,6.228374896404404e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,46,54,0,0.88631274130794613,0x1.c5cac89be437ap-1,0.031320129708442827,0x1.00931299bc557p-5,True,,-1,acceptance_predicate,validated,9.686798402915572e-05,5.767683073066396e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,47,55,0,0.91763287101638891,0x1.d5d3f9c57ffcfp-1,0.034452142679287111,0x1.1a3b6142b5913p-5,True,,-1,acceptance_predicate,validated,9.65547827320713e-05,5.245684403853411e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,48,56,0,0.952085013695676,0x1.e777afd9ab560p-1,0.037897356947215827,0x1.367484962e1fcp-5,True,,-1,acceptance_predicate,validated,9.621026130527842e-05,4.671861378478524e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,49,57,0,0.98998237064289185,0x1.fadef8230e380p-1,0.041687092641937415,0x1.55802b71ff896p-5,True,,-1,acceptance_predicate,validated,9.583128773580626e-05,3.995652827444763e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,50,58,0,1.0316694632848293,0x1.081b7d6d17185p+0,0.045855801906131158,0x1.77a6963099172p-5,True,,-1,acceptance_predicate,validated,9.541441680938688e-05,3.247472605939525e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,51,59,0,1.0775252651909606,0x1.13d8b21e9be11p+0,0.050441382096744279,0x1.9d373ecf0eccbp-5,True,,-1,acceptance_predicate,validated,9.495585879032557e-05,2.4209641604454243e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,52,60,0,1.1279666472877048,0x1.20c26c1514577p+0,0.055485520306418713,0x1.c68991e3c37adp-5,True,,-1,acceptance_predicate,validated,9.445144496935813e-05,1.4954202275614057e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,53,61,0,1.1834521675941234,0x1.2ef6b8a432734p+0,0.061034072337060589,0x1.f3fdba1423d3fp-5,True,,-1,acceptance_predicate,validated,9.389658976629394e-05,4.6194692389579155e-06
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,54,62,0,1.244486239931184,0x1.3e96a674d391ep+0,0.067137479570766656,0x1.12febff17a1b0p-4,False,Flowstar raw remainder compat residual not subset of target remainder,-1,acceptance_predicate,failed,9.328624904292333e-05,-7.087343238716158e-06
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,54,63,1,1.244486239931184,0x1.3e96a674d391ep+0,0.033568739785383328,0x1.12febff17a1b0p-5,True,,-1,acceptance_predicate,validated,9.664312302146167e-05,6.780748665076695e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,55,64,0,1.2780549797165675,0x1.472e9c745f62cp+0,0.036925613763921665,0x1.2e7e9ff00650fp-5,True,,-1,acceptance_predicate,validated,9.630743562360784e-05,6.389424692736925e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,56,65,0,1.314980593480489,0x1.50a29173df954p+0,0.040618175140313836,0x1.4cbe7cbb3a25ep-5,True,,-1,acceptance_predicate,validated,9.593817948596861e-05,5.940333053735921e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,57,66,0,1.3555987686208029,0x1.5b088559b9667p+0,0.044679992654345226,0x1.6e04bc678cc35p-5,True,,-1,acceptance_predicate,validated,9.553199773456548e-05,5.422713254679425e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,58,67,0,1.4002787612751482,0x1.6678ab3cf5cc9p+0,0.049147991919779754,0x1.929ecf3eb4708p-5,True,,-1,acceptance_predicate,validated,9.508519780802203e-05,4.820735831982128e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,59,68,0,1.4494267531949279,0x1.730da1b6eb701p+0,0.054062791111757734,0x1.bae1e3f82ce23p-5,True,,-1,acceptance_predicate,validated,9.459371788882423e-05,4.113802082221821e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,60,69,0,1.5034895443066856,0x1.80e4b0d6acd72p+0,0.059469070222933511,0x1.e72badf764927p-5,True,,-1,acceptance_predicate,validated,9.405308997770664e-05,3.273260559741149e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,61,70,0,1.562958614529619,0x1.901e0e4667fbbp+0,0.065415977245226867,0x1.0bf19fae77509p-4,True,,-1,acceptance_predicate,validated,9.345839927547732e-05,2.2598763026133274e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,62,71,0,1.628374591774846,0x1.a0dd28414f70cp+0,0.071957574969749555,0x1.26bcfc731cd8ap-4,True,,-1,acceptance_predicate,validated,9.280423950302504e-05,1.0176711070047643e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,63,72,0,1.7003321667445956,0x1.b348f808813e5p+0,0.079153332466724513,0x1.443648e506218p-4,False,Flowstar raw remainder compat residual not subset of target remainder,-1,acceptance_predicate,failed,9.208466375332755e-05,-5.366124998091944e-06
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,63,73,1,1.7003321667445956,0x1.b348f808813e5p+0,0.039576666233362257,0x1.443648e506218p-5,True,,-1,acceptance_predicate,validated,9.604233037666377e-05,6.732797062598936e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,64,74,0,1.739908832977958,0x1.bd6aaa4fa96f6p+0,0.043534332856698485,0x1.64a21cfbed24ep-5,True,,-1,acceptance_predicate,validated,9.564656371433015e-05,6.318612571018132e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,65,75,0,1.7834431658346563,0x1.c88fbb3788d88p+0,0.047887766142368338,0x1.884becaeb80f0p-5,True,,-1,acceptance_predicate,validated,9.521122038576317e-05,5.827465723552138e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,66,76,0,1.8313309319770248,0x1.d4d21a9cfe990p+0,0.052676542756605174,0x1.af86b78cfdaa2p-5,True,,-1,acceptance_predicate,validated,9.473234272433948e-05,5.235722573892652e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,67,77,0,1.8840074747336299,0x1.e24e505966865p+0,0.057944197032265693,0x1.daadc9e7e3d4cp-5,True,,-1,acceptance_predicate,validated,9.420557729677342e-05,4.5088094056602316e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,68,78,0,1.9419516717658956,0x1.f123bea8a5a4fp+0,0.063738616735492262,0x1.0512c8a5f081dp-4,True,,-1,acceptance_predicate,validated,9.362613532645077e-05,3.594371243535884e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,69,79,0,2.0056902885013876,0x1.00ba759982568p+1,0.070112478409041501,0x1.1f2e431ceef54p-4,True,,-1,acceptance_predicate,validated,9.298874915909585e-05,2.4096651146516176e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,70,80,0,2.0758027669104293,0x1.09b3e7b269ce3p+1,0.077123726249945651,0x1.3be6169fd3a76p-4,True,,-1,acceptance_predicate,validated,9.228762437500543e-05,8.182075279456372e-06
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,71,81,0,2.1529264931603751,0x1.13931867686b7p+1,0.084836098874940216,0x1.5b7d18e3026b5p-4,False,Flowstar raw remainder compat residual not subset of target remainder,-1,acceptance_predicate,failed,9.151638711250597e-05,-1.422038733303611e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,71,82,1,2.1529264931603751,0x1.13931867686b7p+1,0.042418049437470108,0x1.5b7d18e3026b5p-5,True,,-1,acceptance_predicate,validated,9.5758192056253e-05,6.824290341979187e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,72,83,0,2.1953445425978453,0x1.19010ccaf4752p+1,0.046659854381217121,0x1.7e3cce934f761p-5,True,,-1,acceptance_predicate,validated,9.533401156187829e-05,6.366513982161969e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,73,84,0,2.2420043969790626,0x1.1efa000541b30p+1,0.051325839819338838,0x1.a476166ed7685p-5,True,,-1,acceptance_predicate,validated,9.486741301806612e-05,5.781224977169587e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,74,85,0,2.2933302367984014,0x1.258bd85efd10ap+1,0.056458423801272729,0x1.ce81e579ecf2dp-5,True,,-1,acceptance_predicate,validated,9.435415461987273e-05,4.9987071605095674e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,75,86,0,2.3497886605996743,0x1.2cc5dff4e4c47p+1,0.062104266181400004,0x1.fcc216061e3e5p-5,True,,-1,acceptance_predicate,validated,9.378957038186e-05,3.836949978911325e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,76,87,0,2.4118929267810745,0x1.34b8e84cfd3d7p+1,0.068314692799540014,0x1.17d125b690a25p-4,True,,-1,acceptance_predicate,validated,9.316852772004599e-05,1.9446848824227327e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,77,88,0,2.4802076195806144,0x1.3d77717ab1c28p+1,0.075146162079494025,0x1.33cc7648d24c3p-4,False,Flowstar raw remainder compat residual not subset of target remainder,-1,acceptance_predicate,failed,9.24853807920506e-05,-2.340234945647926e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,77,89,1,2.4802076195806144,0x1.3d77717ab1c28p+1,0.037573081039747012,0x1.33cc7648d24c3p-5,True,,-1,acceptance_predicate,validated,9.62426888960253e-05,7.51721407583608e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,78,90,0,2.5177807006203614,0x1.4246a353d50bbp+1,0.041330389143721717,0x1.52941bb680ed7p-5,True,,-1,acceptance_predicate,validated,9.586695808562782e-05,6.947194106922709e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,79,91,0,2.559111089764083,0x1.4790f3c2af0f6p+1,0.045463428058093891,0x1.746fb8158dd20p-5,True,,-1,acceptance_predicate,validated,9.545365419419061e-05,6.0585883389957745e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,80,92,0,2.6045745178221766,0x1.4d62b2a30546ap+1,0.050009770863903284,0x1.99ae174ae8cd7p-5,True,,-1,acceptance_predicate,validated,9.499901991360968e-05,4.6464744462289755e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,81,93,0,2.6545842886860798,0x1.53c96b0030e9dp+1,0.05501074795029362,0x1.c2a5e66c00154p-5,True,,-1,acceptance_predicate,validated,9.449892220497063e-05,2.4144529947089404e-05
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,82,94,0,2.7095950366363732,0x1.5ad40299e0ea2p+1,0.060511822745322991,0x1.efb67d76cce44p-5,False,Flowstar raw remainder compat residual not subset of target remainder,-1,acceptance_predicate,failed,9.39488147254677e-05,-7.26490646320104e-06
torch,455146df23940caa6f168877ffe6ec6f508c43a4,torch-authoritative-observation-20260806,82,95,1,2.7095950366363732,0x1.5ad40299e0ea2p+1,0.030255911372661495,0x1.efb67d76cce44p-6,True,,-1,acceptance_predicate,validated,9.697440586273385e-05,8.230859380068248e-05
