run_id,segment_index,t_lo,t_hi,h,endpoint_box_width_sum,inserted_endpoint_width_sum,reset_width_sum,normalized_reset_width_sum,insertion_truncation_width,insertion_cutoff_width,composed_poly_range_width,output_remainder_width,scale_x,scale_y,center_x,center_y,tmv_right_degree,tmv_pre_degree,tmv_right_term_count,tmv_pre_term_count,terms_before_insertion_truncation,terms_after_insertion
flowstar_style_o6_candidate8_output6_cutoff_insert,10,0.69999999999999996,0.79999999999999993,0.10000000000000001,0.34233777543800697,0.28677236773724657,0.30113459789243685,0.30113459789243691,8.9712401052308224e-09,2.7518352592982014e-10,0.28533114528561454,0.001441222451631968,0.054089224806921236,0.09647807413929628,1.9721665745672516,-0.22346892571019095,6,6,48,68,879,48
flowstar_style_o6_candidate8_output6_cutoff_insert,11,0.79999999999999993,0.89999999999999991,0.10000000000000001,0.27516028603282477,0.22837871904402535,0.24213626884257322,0.24213626884257328,1.388936654812076e-08,4.2233901223208624e-10,0.22688458093243868,0.001494138111586648,0.047459120409030331,0.073609014012255308,1.9437775316329584,-0.33891552387884688,6,6,48,68,879,48
flowstar_style_o6_candidate8_output6_cutoff_insert,12,0.89999999999999991,0.99999999999999989,0.10000000000000001,0.2271502821923547,0.1850702519987345,0.19843157170153247,0.1984315717015325,1.9663116320189749e-08,2.2711926288870169e-10,0.1834875972660302,0.0015826547327042655,0.042612192359373614,0.056603593491391768,1.9052806385836361,-0.4273488803274067,6,6,49,68,756,49
flowstar_style_o6_candidate8_output6_cutoff_insert,13,0.99999999999999989,1.0999999999999999,0.10000000000000001,0.19103081803913055,0.15471024823633794,0.16794017351569851,0.16794017351569854,2.5629711331575232e-08,2.0848005500138333e-10,0.1530084853465998,0.0017017628897381344,0.039150416425676904,0.044819670332171484,1.8589072922389998,-0.4977145914161879,6,6,49,68,756,49
flowstar_style_o6_candidate8_output6_cutoff_insert,14,1.0999999999999999,1.2,0.10000000000000001,0.16563006179099141,0.13334880817071848,0.14670690461123526,0.14670690461123528,3.220007884474015e-08,1.8247223506210384e-10,0.13149991095272928,0.0018488972179891957,0.036758318062001985,0.036595134243614706,1.8061208349263287,-0.55652653020710297,6,6,49,68,756,49
flowstar_style_o6_candidate8_output6_cutoff_insert,15,1.2,1.3,0.10000000000000001,0.14792514320442066,0.11874248107620557,0.13246602744072744,0.13246602744072747,3.8515764216139326e-08,1.5687148485304397e-10,0.11671884210058563,0.0020236389756199211,0.035198972409864512,0.031034041310498219,1.7478292606977746,-0.60847852480270848,6,6,49,68,749,49
flowstar_style_o6_candidate8_output6_cutoff_insert,16,1.3,1.4000000000000001,0.10000000000000001,0.13621821079419275,0.10922978738306444,0.12353674964263361,0.12353674964263364,4.540675201965412e-08,2.1145969461593893e-10,0.10700212143119867,0.0022276659518657514,0.034301558507273691,0.027466816314042089,1.6845386452435569,-0.65699775606194977,6,6,48,68,749,48
flowstar_style_o6_candidate8_output6_cutoff_insert,17,1.4000000000000001,1.5000000000000002,0.10000000000000001,0.12922789697586737,0.10364120949876027,0.11874060814185872,0.11874060814185874,5.3399632015579732e-08,1.2516846653587958e-10,0.10117659741876772,0.0024646120799925349,0.033947398520323122,0.025422905550605168,1.6164570986435618,-0.70467861434899381,6,6,49,68,592,49
flowstar_style_o6_candidate8_output6_cutoff_insert,18,1.5000000000000002,1.6000000000000003,0.10000000000000001,0.12605577058639542,0.10119020397313136,0.11729449606495601,0.11729449606495604,6.1485206146687806e-08,1.4213644102785241e-10,0.098450107556916355,0.0027400964162149991,0.034060045646618131,0.024587202385858705,1.5435611279280796,-0.75360436275751375,6,6,49,68,603,49
flowstar_style_o6_candidate8_output6_cutoff_insert,19,1.6000000000000003,1.7000000000000004,0.10000000000000001,0.12612042981289864,0.1013903906308716,0.11872806680981962,0.11872806680981965,6.9388053201947788e-08,1.5636046726309124e-10,0.098328591774003077,0.0030617988568685025,0.034600468341464602,0.024763565063444175,1.4656343576869979,-0.80558302247441615,6,6,49,68,603,49
flowstar_style_o6_candidate8_output6_cutoff_insert,20,1.7000000000000004,1.8000000000000005,0.10000000000000001,0.12910555898903756,0.10418386038688213,0.12301197278947096,0.12301197278947099,7.6364288073566539e-08,1.6705329816747893e-10,0.10074409270058381,0.0034397676862982975,0.035658799106126127,0.025847187288608343,1.3822858294387845,-0.86232389584267843,6,6,49,68,603,49
flowstar_style_o6_candidate8_output6_cutoff_insert,21,1.8000000000000005,1.9000000000000006,0.10000000000000001,0.13513749117600651,0.10922377211700009,0.12984055624816015,0.12984055624816018,8.0773736998232379e-08,1.7278122860843245e-10,0.10533684356607816,0.0038869285509219162,0.037115777599022182,0.027804500525056751,1.2929527354189563,-0.92557515582842242,6,6,49,68,603,49
flowstar_style_o6_candidate8_output6_cutoff_insert,22,1.9000000000000006,2.0000000000000004,0.10000000000000001,0.14397910521694204,0.11656076344057248,0.13931833945691563,0.13931833945691566,7.9274712153865958e-08,1.6521586844343865e-10,0.11214141689188803,0.0044193465486844193,0.039000986766004588,0.030658182962452075,1.1968907696653237,-0.99723538054118877,6,6,49,68,603,49
flowstar_style_o6_candidate8_output6_cutoff_insert,23,2.0000000000000004,2.1000000000000005,0.10000000000000001,0.15582352672688085,0.12633926543775026,0.15165565252830948,0.15165565252830951,6.6745427433120312e-08,1.264505619065793e-10,0.12128266618956923,0.0050565992481810106,0.041354218495559508,0.034473607768593852,1.0931544153558894,-1.0794431182284632,6,6,49,68,749,49
flowstar_style_o6_candidate8_output6_cutoff_insert,24,2.1000000000000005,2.2000000000000006,0.10000000000000001,0.17093904473928392,0.13878613858829536,0.16715420065644748,0.16715420065644751,7.0088122341446424e-08,5.2590922420746115e-11,0.13296461927367098,0.0058215193146243654,0.044236499114043835,0.039340601214178796,0.98056964096707333,-1.1746365025045922,6,6,49,68,756,49
flowstar_style_o6_candidate8_output6_cutoff_insert,25,2.2000000000000006,2.3000000000000007,0.10000000000000001,0.18963159430481605,0.15414749693548857,0.18613529137212792,0.18613529137212795,1.1716194108447444e-07,2.567255344724555e-10,0.14740284628241479,0.0067446506530737717,0.047723900165135572,0.045343745520927396,0.85770316618624631,-1.2855554023724567,6,6,49,68,756,49
flowstar_style_o6_candidate8_output6_cutoff_insert,26,2.3000000000000007,2.4000000000000008,0.10000000000000001,0.21208690967789237,0.17255895949130273,0.20879011576549256,0.20879011576549258,2.8185907710653779e-07,5.8129785023472945e-11,0.16470742826637191,0.0078515312249307946,0.051901219775255039,0.052493838107490302,0.72283674953109123,-1.4151246611677279,6,6,51,68,756,51
flowstar_style_o6_candidate8_output6_cutoff_insert,27,2.4000000000000008,2.5000000000000009,0.10000000000000001,0.23809466223803613,0.1938123262295135,0.23490489017344718,0.23490489017344721,6.2599178654489669e-07,1.1992295290517685e-10,0.18466000587938591,0.0091523203501275574,0.056847334502768375,0.060605110583954201,0.57396375240940789,-1.5660988948899937,6,6,51,68,785,51
flowstar_style_o6_candidate8_output6_cutoff_insert,28,2.5000000000000009,2.600000000000001,0.10000000000000001,0.2665480277071911,0.21693684583589107,0.26336313664576272,0.26336313664576277,1.1739786057445904e-06,2.024460762567156e-10,0.20631289659115332,0.010623949244737693,0.062604071063091807,0.069077497259788789,0.40884145258568549,-1.7402582585399529,6,6,51,68,944,51
flowstar_style_o6_candidate8_output6_cutoff_insert,29,2.600000000000001,2.7000000000000011,0.10000000000000001,0.29461367706881625,0.23958118108306359,0.29139184285514791,0.29139184285514796,1.9025053690863174e-06,8.4914182650481642e-12,0.22740820779662546,0.012172973286438061,0.06911767212237796,0.076578249305195065,0.22515933999397353,-1.9368297778198129,6,6,52,68,944,52
flowstar_style_o6_candidate8_output6_cutoff_insert,30,2.7000000000000011,2.8000000000000012,0.10000000000000001,0.33093321990600949,0.25736799420230627,0.31371575026668008,0.31371575026668019,2.5396123049456733e-06,8.0960690836646456e-12,0.24324768484062054,0.014120309361685651,0.076140491740985333,0.080717383392353501,0.020920322183767829,-2.149748517056842,6,6,53,68,960,53
flowstar_style_o6_candidate8_output6_cutoff_insert,31,2.8000000000000012,2.9000000000000012,0.10000000000000001,0.36973100474301823,0.26762958965818734,0.32607880961150976,0.32607880961150981,2.6203843815433182e-06,4.8161885714464479e-11,0.25065645460556729,0.016973135052619999,0.083684688255536127,0.079354716550217155,-0.2048377281887255,-2.3636213793040501,6,6,53,68,974,53
flowstar_style_o6_candidate8_output6_cutoff_insert,32,2.9000000000000012,3.0000000000000013,0.10000000000000001,0.40168357485575357,0.26099276767059942,0.31680081188590492,0.31680081188590498,3.2390471093550876e-06,9.8813129168249309e-324,0.23982895267537274,0.021163814995226661,0.090715336058864851,0.067685069884085999,-0.45088364414282106,-2.5493472528613141,6,6,54,68,974,54
flowstar_style_o6_candidate8_output6_cutoff_insert,33,3.0000000000000013,3.1000000000000014,0.10000000000000001,0.41265079051324388,0.22479460305744903,0.2707652146615025,0.27076521466150255,5.8188178419818966e-06,1.5751534921193524e-10,0.19775202270972148,0.027042580347727531,0.095309876686677772,0.040072730644071609,-0.7123077877497197,-2.6627906421604481,6,6,53,68,990,53
flowstar_style_o6_candidate8_output6_cutoff_insert,34,3.1000000000000014,3.2000000000000015,0.10000000000000001,0.38287020610953709,0.2531001788092056,0.29570855329556267,0.29570855329556273,8.9727783877157415e-06,9.8813129168249309e-324,0.21845444159032407,0.034645737218881471,0.095862843653920837,0.05199143299385859,-0.97930658712774177,-2.6526064030667014,6,6,54,68,990,54
flowstar_style_o6_candidate8_output6_cutoff_insert,35,3.2000000000000015,3.3000000000000016,0.10000000000000001,0.4236325086534754,0.34196643224397139,0.40490828457673445,0.4049082845767345,8.8579356609229607e-06,9.8813129168249309e-324,0.29835192411901135,0.043614508124960032,0.092291352482723174,0.11016278980564199,-1.2374095589064029,-2.4812291715471053,6,6,54,68,990,54
flowstar_style_o6_candidate8_output6_cutoff_insert,36,3.3000000000000016,3.3500000000000014,0.050000000000000003,0.47400472565742258,0.3784127786744389,0.45028214903166219,0.4502821490316623,3.3280467699082271e-06,8.612096312236664e-11,0.32924589025208767,0.049166888422351195,0.088591961073589479,0.13654911344223972,-1.3579445656648514,-2.3337268190311109,6,6,53,68,990,53
flowstar_style_o6_candidate8_output6_cutoff_insert,37,3.3500000000000014,3.4250000000000016,0.075000000000000011,0.5387466342894548,0.41251423162335676,0.49394215865748703,0.49394215865748714,7.0489009622131925e-06,9.8813129168249309e-324,0.35552239723205298,0.056991834391303731,0.08075065841735328,0.16622042091138819,-1.5226870174051039,-2.0481791328026921,6,6,54,68,974,54
flowstar_style_o6_candidate8_output6_cutoff_insert,38,3.4250000000000016,3.4750000000000014,0.050000000000000003,0.54197727042545629,0.42100007890265118,0.50543692194485712,0.50543692194485723,4.5852004499674582e-06,9.8813129168249309e-324,0.35855460017868573,0.062445478723965428,0.074481788624201073,0.17823667234822602,-1.6196447334001125,-1.8271103539541889,6,6,54,68,990,54
flowstar_style_o6_candidate8_output6_cutoff_insert,39,3.4750000000000014,3.5500000000000016,0.075000000000000011,0.55063786925191038,0.41416667666885371,0.49771893538274581,0.49771893538274592,5.2056381018725987e-06,2.9768659088155435e-11,0.345104071889484,0.069062604779369652,0.064143219723323944,0.18471624796804756,-1.7435227979184156,-1.4742525969642499,6,6,53,68,990,53
flowstar_style_o6_candidate8_output6_cutoff_insert,40,3.5500000000000016,3.6000000000000014,0.050000000000000003,0.51357110944925843,0.4011542165480384,0.48091801943823498,0.48091801943823503,3.0678713733115757e-06,2.0493574991574062e-10,0.32800806723598691,0.073146149312051462,0.057243514620895913,0.18321549509822033,-1.8113277717522107,-1.2388990401864568,6,6,52,68,810,52
flowstar_style_o6_candidate8_output6_cutoff_insert,41,3.6000000000000014,3.6750000000000016,0.075000000000000011,0.48304324227591511,0.36757494461065909,0.4382357810952684,0.43823578109526845,2.9198193692327221e-06,9.0765287531659521e-11,0.29041233913679015,0.077162605473868828,0.047373922610153628,0.17174396793747934,-1.8915339724429394,-0.90511780874014636,6,6,53,68,958,53
flowstar_style_o6_candidate8_output6_cutoff_insert,42,3.6750000000000016,3.7750000000000017,0.10000000000000001,0.41553209267451863,0.30723369553930446,0.3627083015252649,0.36270830152526495,2.7502506789933932e-06,3.1981221800108189e-11,0.22806990447588243,0.079163791063422015,0.035998557270316728,0.14535559349231472,-1.9621611315572698,-0.52048969876399798,6,6,53,68,974,53
flowstar_style_o6_candidate8_output6_cutoff_insert,43,3.7750000000000017,3.8750000000000018,0.10000000000000001,0.32909106826024503,0.24573307657911661,0.28624423384325054,0.2862442338432506,2.5498147947171038e-06,3.0578468447144449e-11,0.16711248186563604,0.078620594713480541,0.027243359341735999,0.11587875757988823,-1.9983430153174786,-0.21650563487345215,6,6,53,68,810,53
flowstar_style_o6_candidate8_output6_cutoff_insert,44,3.8750000000000018,3.9750000000000019,0.10000000000000001,0.25294163828037108,0.19550839197368594,0.22344320446466043,0.22344320446466046,1.7041738455036672e-06,5.3382865127107384e-11,0.11931671552881987,0.076191676444866047,0.022588079055113165,0.089133523177215998,-2.0079551400744804,0.012957883065787375,6,6,52,68,810,52
flowstar_style_o6_candidate8_output6_cutoff_insert,45,3.9750000000000019,4.075000000000002,0.10000000000000001,0.19563532120430757,0.17026164266474506,0.19268788831913752,0.19268788831913755,8.7372334661137396e-07,1.3140863252022053e-10,0.097654416089113488,0.072607226575631525,0.029018559454164278,0.067325384705403474,-1.9977446888870425,0.18263612303299795,6,6,52,68,801,52
flowstar_style_o6_candidate8_output6_cutoff_insert,46,4.075000000000002,4.1750000000000016,0.10000000000000001,0.17144310254955655,0.15081076372137414,0.16974874717624433,0.16974874717624436,3.5179327747221259e-07,1.6367156536057856e-10,0.082286538432499473,0.068524225288874654,0.034285605082677514,0.050588768505443554,-1.9728960863832774,0.30817922545432036,6,6,51,68,801,51
flowstar_style_o6_candidate8_output6_cutoff_insert,47,4.1750000000000016,4.2750000000000012,0.10000000000000001,0.15767099387940806,0.13948454197418611,0.15612437650249256,0.15612437650249258,1.084738361968454e-07,2.0950996664109799e-10,0.072135298706145864,0.067349243268040218,0.038395930335121647,0.039666257916123875,-1.9371348309918546,0.4028343817834163,6,6,50,68,801,50
flowstar_style_o6_candidate8_output6_cutoff_insert,48,4.2750000000000012,4.3750000000000009,0.10000000000000001,0.15081249345827005,0.13416302211322664,0.14942317406170802,0.14942317406170805,4.8375811931621368e-08,5.2316439727369438e-11,0.065930339418145509,0.068232682695081107,0.041758790745421576,0.032952796285431546,-1.8930185788895617,0.47671543302646385,6,6,50,68,769,50
flowstar_style_o6_candidate8_output6_cutoff_insert,49,4.3750000000000009,4.4750000000000005,0.10000000000000001,0.1490590388180342,0.13328266402892147,0.14784371888379044,0.14784371888379047,5.6419767564481814e-08,2.4475075607986448e-11,0.062658332555546439,0.070624331473375018,0.044702456295609323,0.029219403146284888,-1.8422369282335387,0.53717115945869609,6,6,50,68,769,50
flowstar_style_o6_candidate8_output6_cutoff_insert,50,4.4750000000000005,4.5750000000000002,0.10000000000000001,0.15120847965120224,0.13577562324091574,0.15014098155436439,0.15014098155436442,5.459232456891236e-08,4.3032238537356829e-11,0.061560501589706849,0.074215121651208887,0.047457512446715366,0.027612978330465787,-1.7858553697450306,0.58944753836457098,6,6,50,68,769,50
flowstar_style_o6_candidate8_output6_cutoff_insert,51,4.5750000000000002,4.6749999999999998,0.10000000000000001,0.15649890552849746,0.14105432197417728,0.15560759448796913,0.15560759448796915,4.5542107805885909e-08,5.0525679588075978e-11,0.062184697815178769,0.078869624158998466,0.050189296962836985,0.027614500281146526,-1.7244933613582154,0.63731350294798916,6,6,50,68,769,50
flowstar_style_o6_candidate8_output6_cutoff_insert,52,4.6749999999999998,4.7749999999999995,0.10000000000000001,0.164582186774796,0.14939876790672255,0.1644496925190353,0.16444969251903532,3.5833147908399542e-08,5.6058447258962953e-11,0.064819906800329979,0.084578861106392553,0.053027045142978825,0.029197801116537848,-1.6584461003172863,0.68355640631117309,6,6,50,68,769,50
flowstar_style_o6_candidate8_output6_cutoff_insert,53,4.7749999999999995,4.8749999999999991,0.10000000000000001,0.17591966093389746,0.16003634650971255,0.17585555179094325,0.17585555179094328,3.6834064709070105e-08,1.5389479550491899e-10,0.068599548080214595,0.091436798429497923,0.056079562860712383,0.031848213034758197,-1.5877634171435804,0.73034776361790443,6,6,49,68,769,49
flowstar_style_o6_candidate8_output6_cutoff_insert,54,4.8749999999999991,4.9749999999999988,0.10000000000000001,0.18997062990918503,0.17307036212626487,0.1899157308057835,0.18991573080578353,4.2778647034846193e-08,1.4437921951342482e-10,0.073454127104288044,0.099616235021976807,0.059448016018261739,0.035509849384628929,-1.5122974238264206,0.77950776141861766,6,6,49,68,760,49
flowstar_style_o6_candidate8_output6_cutoff_insert,55,4.9749999999999988,5.0749999999999984,0.10000000000000001,0.20701205952801188,0.18882142828398588,0.20695893728604209,0.20695893728604214,4.8378560710460456e-08,2.1384532226379608e-10,0.079448159362494525,0.10937326892149132,0.063235731395381647,0.040243737247638307,-1.431727481094496,0.83269905110501896,6,6,49,68,756,49
flowstar_style_o6_candidate8_output6_cutoff_insert,56,5.0749999999999984,5.174999999999998,0.10000000000000001,0.22754837464379579,0.20777692427321964,0.22749823827268378,0.22749823827268384,5.2474237854636693e-08,2.4440358506279314e-10,0.0867224763984768,0.12105444787474279,0.067556486500101987,0.046192632636238982,-1.3455682713906447,0.89157428485097345,6,6,49,68,905,49
flowstar_style_o6_candidate8_output6_cutoff_insert,57,5.174999999999998,5.2749999999999977,0.10000000000000001,0.25227239461788648,0.23059021206739358,0.25222850997575585,0.25222850997575591,5.2834656528176784e-08,2.7723756768692709e-10,0.095481286343920987,0.13510892572347255,0.072542023603530528,0.053572231384346185,-1.2531647010987419,0.95789412510799454,6,6,49,68,905,49
flowstar_style_o6_candidate8_output6_cutoff_insert,58,5.2749999999999977,5.3749999999999973,0.10000000000000001,0.28206456861413837,0.25808899818269027,0.28203354668371905,0.28203354668371911,4.8979776428965761e-08,1.0481997260304592e-10,0.10598701480861127,0.1521019833740789,0.078349184238256486,0.062667589103601845,-1.1536760833156441,1.0336243283646549,6,6,50,68,905,50
flowstar_style_o6_candidate8_output6_cutoff_insert,59,5.3749999999999973,5.474999999999997,0.10000000000000001,0.31798501820207387,0.29127033091780002,0.31797892783176118,0.31797892783176124,3.7213347362325151e-08,1.2641695941570871e-10,0.11854820337165574,0.17272212754614419,0.085166445347339817,0.073823018568539608,-1.046051657821087,1.1210107177359798,6,6,50,68,930,50
flowstar_style_o6_candidate8_output6_cutoff_insert,60,5.474999999999997,5.5749999999999966,0.10000000000000001,0.36122043025000689,0.33125442511178749,0.36126047585128396,0.36126047585128401,6.8349524378848397e-08,1.5592807539233324e-10,0.13348825528282862,0.19776616982895884,0.093218584891157169,0.087411653034483755,-0.92900029347896285,1.2226162932015694,6,6,50,68,930,50
flowstar_style_o6_candidate8_output6_cutoff_insert,61,5.5749999999999966,5.6749999999999963,0.10000000000000001,0.41293130479074197,0.3791471292272991,0.41305385794728755,0.41305385794728761,1.8252708108716322e-07,1.933376035668094e-10,0.15107268815851554,0.2280744410687835,0.10276622295374017,0.10376070601990257,-0.80095991552670942,1.3412799940687636,6,6,50,68,930,50
flowstar_style_o6_candidate8_output6_cutoff_insert,62,5.6749999999999963,5.7749999999999959,0.10000000000000001,0.47385863940869694,0.43567820308930044,0.47412489661181834,0.47412489661181839,4.1738463030653149e-07,2.6970431687359019e-10,0.17135560743384071,0.26432259565545968,0.1140935565389579,0.12296889176695033,-0.66007821291105639,1.4799134187103657,6,6,49,68,930,49
flowstar_style_o6_candidate8_output6_cutoff_insert,63,5.7749999999999959,5.8749999999999956,0.10000000000000001,0.54354391997702511,0.50048585162480574,0.54405835219194343,0.54405835219194354,8.1016147058367673e-07,9.4442758595024775e-11,0.19388635642937099,0.30659949519543472,0.12746992338662699,0.14455925270934372,-0.50422787128448487,1.6409797938499973,6,6,51,68,905,51
flowstar_style_o6_candidate8_output6_cutoff_insert,64,5.8749999999999956,5.9749999999999952,0.10000000000000001,0.61885954512285057,0.57077251934404871,0.61981193350860642,0.61981193350860653,1.3852963652782092e-06,1.6073900227170803e-10,0.21720919614004638,0.3535633232040023,0.14306281182492053,0.16684315492938182,-0.33110016935955472,1.8253942179565501,6,6,51,68,958,51
flowstar_style_o6_candidate8_output6_cutoff_insert,65,5.9749999999999952,6.0749999999999948,0.10000000000000001,0.69704957535820455,0.6421065966431706,0.69635252753390753,0.69635252753390753,2.0340590005343987e-06,5.9087700603966987e-11,0.23812348625463192,0.40398311038853851,0.16076726308208919,0.18740900068486324,-0.13845259188577289,2.030475920252413,6,6,52,68,958,52
flowstar_style_o6_candidate8_output6_cutoff_insert,66,6.0749999999999948,6.1749999999999945,0.10000000000000001,0.80911877060229831,0.72801257810426412,0.78602625266564119,0.7860262526656413,2.3383087724973233e-06,2.3050399703776998e-10,0.25068710623891938,0.4773254718653448,0.18007575094980144,0.21293737538301752,0.075376133892301606,2.2466114393053034,6,6,51,68,958,51
flowstar_style_o6_candidate8_output6_cutoff_insert,67,6.1749999999999945,6.2749999999999941,0.10000000000000001,0.95270992809524935,0.84039603363847959,0.89881083241312221,0.89881083241312232,1.938229852244877e-06,3.9720079022034793e-11,0.25140661432884759,0.58898941930963189,0.2011576369125164,0.24824777929404299,0.31055636450822666,2.4528262560064924,6,6,53,68,944,53
flowstar_style_o6_candidate8_output6_cutoff_insert,68,6.2749999999999941,6.3749999999999938,0.10000000000000001,1.1365616559329534,0.98029875620028606,1.0332399329801309,1.0332399329801312,4.2105450146227613e-06,9.8813129168249309e-324,0.22611397088737117,0.75418478531291466,0.22417603192837143,0.2924439345616926,0.56442721994753253,2.6131281105053379,6,6,54,68,974,54
flowstar_style_o6_candidate8_output6_cutoff_insert,69,6.3749999999999938,6.4249999999999936,0.050000000000000003,1.1913517612324001,1.0702201785489533,1.1174963067463328,1.1174963067463328,3.0287526043352787e-06,9.8813129168249309e-324,0.2005337027134256,0.86968647583552761,0.23767551793009148,0.32107263544307307,0.69639202995519778,2.6609459481036821,6,6,54,68,990,54
flowstar_style_o6_candidate8_output6_cutoff_insert,70,6.4249999999999936,6.4999999999999938,0.075000000000000011,1.3916627850873156,1.2606353679275091,1.2969121954387388,1.296912195438739,6.3219280947695303e-06,9.8813129168249309e-324,0.18662306751875585,1.0740123004087532,0.25858845004310538,0.38986764767626214,0.89693690905080847,2.6737943580263686,6,6,54,68,990,54
flowstar_style_o6_candidate8_output6_cutoff_insert,71,6.4999999999999938,6.5499999999999936,0.050000000000000003,1.519390289634619,1.4751632222507296,1.5215485609199113,1.5215485609199115,4.6495628080216681e-06,9.8813129168249309e-324,0.23000364029965625,1.245159581951073,0.27505102264226333,0.48572325781769016,1.0298261663421791,2.6349758489664845,6,6,54,68,990,54
flowstar_style_o6_candidate8_output6_cutoff_insert,72,6.5499999999999936,6.5874999999999932,0.037500000000000006,1.713741262512178,1.65856657382071,1.7127395690978786,1.7127395690978788,3.3864845608579859e-06,9.8813129168249309e-324,0.26349451727184614,1.3950720565488637,0.28939851559571933,0.56697126895321792,1.127652347948519,2.5784264530298913,6,6,54,68,990,54
flowstar_style_o6_candidate8_output6_cutoff_insert,73,6.5874999999999932,6.6437499999999936,0.056250000000000008,2.0173528513166636,1.9451791546645163,2.0105586236749664,2.0105586236749668,3.9443777600363255e-06,9.8813129168249309e-324,0.30938281573118753,1.6357963389333283,0.31191007154070388,0.69336924029677771,1.2692946830056939,2.4489373083815185,6,6,54,68,990,54
flowstar_style_o6_candidate8_output6_cutoff_insert,74,6.6437499999999936,6.6859374999999934,0.042187500000000003,2.2652740314346809,2.181827751035216,2.2545835456487371,2.2545835456487375,2.7291045762126285e-06,9.8813129168249309e-324,0.3374107996800001,1.8444169513552156,0.33163680644678178,0.7956549663775847,1.3699530556749631,2.3185324988985445,6,6,54,68,990,54
