source,run_kind,mode,right_map_center_mode,segment_index,status,t_lo,t_hi,h,prescribed_h,h_delta,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_semantics,step_rejections,next_h,validation_status,validation_message,target_margin_min,raw_residual_target_violation,raw_ctrunc_residual_width_sum,flowstar_raw_remainder_compat_check_remainder_width_sum,poly_diff_range_width_sum,polynomial_range_width_sum,candidate_segment_width_sum,old_right_map_range_width_sum,normal_right_map_range_width_sum,inserted_range_lo_x,inserted_range_hi_x,inserted_range_width_x,inserted_range_lo_y,inserted_range_hi_y,inserted_range_width_y,inserted_range_width_sum,centered_inserted_range_lo_x,centered_inserted_range_hi_x,centered_inserted_range_width_x,centered_inserted_range_lo_y,centered_inserted_range_hi_y,centered_inserted_range_width_y,centered_inserted_range_width_sum,inserted_range_midpoint_shift_x,inserted_range_midpoint_shift_y,inserted_range_midpoint_shift_abs_sum,inserted_range_asymmetry_x,inserted_range_asymmetry_y,inserted_range_asymmetry_sum,baseline_scale_x,baseline_scale_y,baseline_scale_sum,centered_scale_x,centered_scale_y,centered_scale_sum,baseline_reset_width_x,baseline_reset_width_y,baseline_reset_width_sum,centered_reset_width_x,centered_reset_width_y,centered_reset_width_sum,scale_reduction_absolute_x,scale_reduction_absolute_y,scale_reduction_absolute_sum,scale_reduction_relative_x,scale_reduction_relative_y,scale_reduction_relative_sum,reconstruction_polynomial_max_abs_diff_x,reconstruction_polynomial_max_abs_diff_y,reconstruction_polynomial_max_abs_diff,reconstruction_remainder_lo_diff_x,reconstruction_remainder_hi_diff_x,reconstruction_remainder_lo_diff_y,reconstruction_remainder_hi_diff_y,reconstruction_remainder_lo_diff,reconstruction_remainder_hi_diff,scale_x,scale_y,center_x,center_y,missing_flowstar_component_fields,message
flowstar,reference,generated_flowstar_h5_reference,not_applicable,0,validated,-0,0.012500000000000001,0.012500000000000001,,,1.1000000000000001,1.430625,2.301787,2.4500130000000002,0.33062499999999995,0.14822600000000019,0.47885100000000014,flowstar_gnuplot_segment_box,,,,,,,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,"Flowstar h5 reference exposes segment boxes, not PyTorch right-map component diagnostics; missing component fields are unknown, not zero."
flowstar,reference,generated_flowstar_h5_reference,not_applicable,1,validated,0.012500000000000001,0.026249999999999999,0.013749999999999998,,,1.1292450000000001,1.463746,2.2469030000000001,2.429961,0.33450099999999994,0.18305799999999994,0.51755899999999988,flowstar_gnuplot_segment_box,,,,,,,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,"Flowstar h5 reference exposes segment boxes, not PyTorch right-map component diagnostics; missing component fields are unknown, not zero."
flowstar,reference,generated_flowstar_h5_reference,not_applicable,2,validated,0.026249999999999999,0.041375000000000002,0.015125000000000003,,,1.1610990000000001,1.499379,2.1836760000000002,2.404982,0.33827999999999991,0.22130599999999978,0.55958599999999969,flowstar_gnuplot_segment_box,,,,,,,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,"Flowstar h5 reference exposes segment boxes, not PyTorch right-map component diagnostics; missing component fields are unknown, not zero."
flowstar,reference,generated_flowstar_h5_reference,not_applicable,3,validated,0.041375000000000002,0.058012500000000002,0.0166375,,,1.195721,1.5375700000000001,2.1110380000000002,2.373974,0.34184900000000007,0.26293599999999984,0.60478499999999991,flowstar_gnuplot_segment_box,,,,,,,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,"Flowstar h5 reference exposes segment boxes, not PyTorch right-map component diagnostics; missing component fields are unknown, not zero."
flowstar,reference,generated_flowstar_h5_reference,not_applicable,4,validated,0.058012500000000002,0.07631375,0.018301249999999998,,,1.2332179999999999,1.5782719999999999,2.027841,2.3356650000000001,0.34505399999999997,0.3078240000000001,0.65287800000000007,flowstar_gnuplot_segment_box,,,,,,,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,"Flowstar h5 reference exposes segment boxes, not PyTorch right-map component diagnostics; missing component fields are unknown, not zero."
flowstar,reference,generated_flowstar_h5_reference,not_applicable,5,validated,0.07631375,0.096445130000000004,0.020131380000000004,,,1.273684,1.621383,1.9329879999999999,2.288548,0.34769899999999998,0.3555600000000001,0.70325900000000008,flowstar_gnuplot_segment_box,,,,,,,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,"Flowstar h5 reference exposes segment boxes, not PyTorch right-map component diagnostics; missing component fields are unknown, not zero."
flowstar,reference,generated_flowstar_h5_reference,not_applicable,6,validated,0.096445130000000004,0.1075174,0.011072269999999995,,,1.317178,1.641972,1.8823479999999999,2.2308379999999999,0.32479400000000003,0.34848999999999997,0.67328399999999999,flowstar_gnuplot_segment_box,,,,,,,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,"Flowstar h5 reference exposes segment boxes, not PyTorch right-map component diagnostics; missing component fields are unknown, not zero."
flowstar,reference,generated_flowstar_h5_reference,not_applicable,7,validated,0.1075174,0.11969689999999999,0.012179499999999996,,,1.3406089999999999,1.6662680000000001,1.8229709999999999,2.1966260000000002,0.32565900000000014,0.37365500000000029,0.69931400000000044,flowstar_gnuplot_segment_box,,,,,,,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,"Flowstar h5 reference exposes segment boxes, not PyTorch right-map component diagnostics; missing component fields are unknown, not zero."
flowstar,reference,generated_flowstar_h5_reference,not_applicable,8,validated,0.11969689999999999,0.1330943,0.013397400000000004,,,1.3659539999999999,1.6921809999999999,1.756842,2.1570589999999998,0.32622700000000004,0.40021699999999982,0.72644399999999987,flowstar_gnuplot_segment_box,,,,,,,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,"Flowstar h5 reference exposes segment boxes, not PyTorch right-map component diagnostics; missing component fields are unknown, not zero."
flowstar,reference,generated_flowstar_h5_reference,not_applicable,9,validated,0.1330943,0.1478315,0.014737200000000006,,,1.3932929999999999,1.719678,1.6833849999999999,2.1113080000000002,0.32638500000000015,0.42792300000000028,0.75430800000000042,flowstar_gnuplot_segment_box,,,,,,,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,,,unknown_missing_h5_reference_component_fields,,,,,,,,,,,,,,,,,,,,unknown_missing_h5_reference_component_fields,"Flowstar h5 reference exposes segment boxes, not PyTorch right-map component diagnostics; missing component fields are unknown, not zero."
