schema,mode,step,t_after,t_after_hex,h,h_hex,status_code,endpoint_x_lo,endpoint_x_hi,endpoint_x_lo_hex,endpoint_x_hi_hex,endpoint_y_lo,endpoint_y_hi,endpoint_y_lo_hex,endpoint_y_hi_hex,segment_x_lo,segment_x_hi,segment_x_lo_hex,segment_x_hi_hex,segment_y_lo,segment_y_hi,segment_y_lo_hex,segment_y_hi_hex,prefix_x_lo,prefix_x_hi,prefix_x_lo_hex,prefix_x_hi_hex,prefix_y_lo,prefix_y_hi,prefix_y_lo_hex,prefix_y_hi_hex,tmvpre_term_count,tmv_term_count,tmvpre_component_count,tmv_component_count,tmvpre_remainder_x_lo,tmvpre_remainder_x_hi,tmvpre_remainder_x_lo_hex,tmvpre_remainder_x_hi_hex,tmvpre_remainder_y_lo,tmvpre_remainder_y_hi,tmvpre_remainder_y_lo_hex,tmvpre_remainder_y_hi_hex,domain_time_lo,domain_time_hi,domain_time_lo_hex,domain_time_hi_hex,queue_J_post_return,queue_Phi_L_post_return,queue_scalars,queue_max_size
flowstar_vdp_stock_reach_v1,oneshot,1,0.01,0x1.47ae147ae147bp-7,0.01,0x1.47ae147ae147bp-7,4,1.1233097182976843,1.4244225119339453,0x1.1f9139c75e164p+0,0x1.6ca6f42871456p+0,2.311664291358734,2.434298058178654,0x1.27e49d915bbf6p+1,0x1.3797142a4bfbep+1,1.0993097056396248,1.4245550681839452,0x1.196c5c61e5c78p+0,0x1.6cafa415337afp+0,2.3116590217343096,2.4610649331786534,0x1.27e4715ced155p+1,0x1.3b042cfcaad8dp+1,1.0993097056396248,1.4245550681839452,0x1.196c5c61e5c78p+0,0x1.6cafa415337afp+0,2.3116590217343096,2.4610649331786534,0x1.27e4715ced155p+1,0x1.3b042cfcaad8dp+1,32,2,3,3,-6.1601259820983703e-08,7.9016770190763941e-08,-0x1.08934d2c67c6p-24,0x1.535fdb8c9824fp-24,-6.1598855612242119e-06,7.9014240992311508e-06,-0x1.9d6207338b271p-18,0x1.0920b7589fcc2p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,2,0.02,0x1.47ae147ae147bp-6,0.01,0x1.47ae147ae147bp-7,4,1.1463431164287508,1.448566150802123,0x1.2576be130e637p+0,0x1.72d53b33c9a83p+0,2.2724661522317584,2.4165085009555138,0x1.22e02bbe8d1a2p+1,0x1.3550268b0e11cp+1,1.1226107177825237,1.44870624101504,0x1.1f636a7f03d8bp+0,0x1.72de6986abb26p+0,2.2724600705092985,2.4447766953733701,0x1.22dff8ba26d24p+1,0x1.38ee71585366fp+1,1.0993097056396248,1.44870624101504,0x1.196c5c61e5c78p+0,0x1.72de6986abb26p+0,2.2724600705092985,2.4610649331786534,0x1.22dff8ba26d24p+1,0x1.3b042cfcaad8dp+1,33,7,3,3,-6.6491734846433948e-08,8.349628881488235e-08,-0x1.1d946f84711f5p-24,0x1.669d23f318ac1p-24,-6.6489102431393157e-06,8.3493530559457061e-06,-0x1.be33687f5b03ap-18,0x1.18286589f1566p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,3,0.029999999999999999,0x1.eb851eb851eb8p-6,0.01,0x1.47ae147ae147bp-7,4,1.1691892832382627,1.4723127108470639,0x1.2b4ffd26578e9p+0,0x1.78e97c5e92c02p+0,2.2319460730407883,2.3971689728430103,0x1.1db068af12aap+1,0x1.32d66ed2ac5ecp+1,1.1457395037313736,1.4724601506133246,0x1.254f2f2242f2fp+0,0x1.78f325ff8c269p+0,2.2319392024565223,2.4269007983516935,0x1.1db02f0c9b04ep+1,0x1.36a4af73c745bp+1,1.0993097056396248,1.4724601506133246,0x1.196c5c61e5c78p+0,0x1.78f325ff8c269p+0,2.2319392024565223,2.4610649331786534,0x1.1db02f0c9b04ep+1,0x1.3b042cfcaad8dp+1,33,7,3,3,-7.1810530757008177e-08,8.8323568855746586e-08,-0x1.346c8378efc73p-24,0x1.7b58ca7c969efp-24,-7.1807660513719666e-06,8.8320573553569084e-06,-0x1.e1e49f144c624p-18,0x1.285acb84d001dp-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,4,0.040000000000000001,0x1.47ae147ae147bp-5,0.01,0x1.47ae147ae147bp-7,4,1.1918349656765219,1.4956471542983438,0x1.311c18a7cf588p+0,0x1.7ee2bb5e111d4p+0,2.1901979002813081,2.3762726521051314,0x1.185867a0bcf07p+1,0x1.3029b3c795da5p+1,1.1686824338005015,1.4958017356191704,0x1.2b2ec5a09534fp+0,0x1.7eecdccfc8ccdp+0,2.1901902700014784,2.4074257272608,0x1.1858279ed63dcp+1,0x1.342686b7112bep+1,1.0993097056396248,1.4958017356191704,0x1.196c5c61e5c78p+0,0x1.7eecdccfc8ccdp+0,2.1901902700014784,2.4610649331786534,0x1.1858279ed63dcp+1,0x1.3b042cfcaad8dp+1,33,8,3,3,-7.7309018513129826e-08,9.3256659987483431e-08,-0x1.4c0a2a2f7d613p-24,0x1.9088c832b60e8p-24,-7.7305902543107744e-06,9.3253421420252417e-06,-0x1.036543bf95603p-17,0x1.38e8143c7dac2p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,5,0.050000000000000003,0x1.999999999999ap-5,0.01,0x1.47ae147ae147bp-7,4,1.2142670092279548,1.518555258007636,0x1.36da33e53eec8p+0,0x1.84c009924fc79p+0,2.1473036919582031,2.3538329959211191,0x1.12dad8edc5307p+1,0x1.2d4a664cdd0b5p+1,1.1914259299659582,1.5187167501841339,0x1.31014a2ccf67cp+0,0x1.84ca9ef5eda24p+0,2.1472953368458745,2.3863604298537924,0x1.12da92d74d9c6p+1,0x1.317442315863ap+1,1.0993097056396248,1.5187167501841339,0x1.196c5c61e5c78p+0,0x1.84ca9ef5eda24p+0,2.1472953368458745,2.4610649331786534,0x1.12da92d74d9c6p+1,0x1.3b042cfcaad8dp+1,33,9,3,3,-8.284557754395102e-08,9.8161624644516014e-08,-0x1.63d1ad027fec7p-24,0x1.a599d902bced6p-24,-8.2842209200672408e-06,9.8158137846752429e-06,-0x1.15f8ea75156e2p-17,0x1.495d32c8e00d2p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,6,0.059999999999999998,0x1.eb851eb851eb8p-5,0.01,0x1.47ae147ae147bp-7,4,1.2364724453749807,1.5410236097102501,0x1.3c89754b4a6a9p+0,0x1.8a8085f611c3bp+0,2.1033466206659854,2.3298704751610462,0x1.0d3a7649f4cdap+1,0x1.2a39321b5dc84p+1,1.2139565551637668,1.5411917604025769,0x1.36c5db5731757p+0,0x1.8a8b8b0fcb324p+0,2.1033375809716279,2.3637210850295132,0x1.0d3a2a755c464p+1,0x1.2e8e699a88a06p+1,1.0993097056396248,1.5411917604025769,0x1.196c5c61e5c78p+0,0x1.8a8b8b0fcb324p+0,2.1033375809716279,2.4610649331786534,0x1.0d3a2a755c464p+1,0x1.3b042cfcaad8dp+1,33,9,3,3,-8.8365345085925264e-08,1.0299211186180563e-07,-0x1.7b86b97339176p-24,0x1.ba590649a5982p-24,-8.8361719251564266e-06,1.0298837335064233e-05,-0x1.287e238db0841p-17,0x1.599256ce116dap-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,7,0.070000000000000007,0x1.1eb851eb851ecp-4,0.01,0x1.47ae147ae147bp-7,4,1.2584385312911277,1.5630396456965034,0x1.4229070febf25p+0,0x1.90235dc09e2f5p+0,2.0584148569878224,2.3044081316649576,0x1.077a23562e7ddp+1,0x1.26f6d87d11982p+1,1.2362610551543127,1.5632141821436625,0x1.3c7b9ac134cb3p+0,0x1.902ecdfcf34e9p+0,2.0584051779681096,2.3395266919089188,0x1.0779d224a521bp+1,0x1.2b759c52ef168p+1,1.0993097056396248,1.5632141821436625,0x1.196c5c61e5c78p+0,0x1.902ecdfcf34e9p+0,2.0584051779681096,2.4610649331786534,0x1.0779d224a521bp+1,0x1.3b042cfcaad8dp+1,33,9,3,3,-9.3810677716175487e-08,1.0769963334593527e-07,-0x1.92e9ee534b897p-24,0x1.ce90ffc9acd2bp-24,-9.3806790964867723e-06,1.0769564123766851e-05,-0x1.3ac36b7c6d70ep-17,0x1.695dd9f5d7a65p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,8,0.080000000000000002,0x1.47ae147ae147bp-4,0.01,0x1.47ae147ae147bp-7,4,1.2801527808334736,1.5845916932272561,0x1.47b817b7902f8p+0,0x1.95a7cd1beca0ep+0,2.0125974421470696,2.2774751410639662,0x1.019ccb0104782p+1,0x1.23844e30294efp+1,1.2583263920033247,1.5847723236159172,0x1.4221adad5913ap+0,0x1.95b3a395894a8p+0,2.0125871736178418,2.3138026620637033,0x1.019c74dd84d38p+1,0x1.282aaf857b0d6p+1,1.0993097056396248,1.5847723236159172,0x1.196c5c61e5c78p+0,0x1.95b3a395894a8p+0,2.0125871736178418,2.4610649331786534,0x1.019c74dd84d38p+1,0x1.3b042cfcaad8dp+1,33,9,3,3,-9.912393423981171e-08,1.122361618254594e-07,-0x1.a9bbeb14e505ap-24,0x1.e20cf70931b31p-24,-9.9119784895055943e-06,1.1223191585238695e-05,-0x1.4c973f34faefcp-17,0x1.78967b4c2609ap-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,9,0.089999999999999997,0x1.70a3d70a3d70ap-4,0.01,0x1.47ae147ae147bp-7,4,1.3016029986097848,1.6056690034881245,0x1.4d35daa767913p+0,0x1.9b0d1fb22eb21p+0,1.9659848694987534,2.2491056216286047,0x1.f74ac8ceed8fbp+0,0x1.1fe2b16912828p+1,1.2801397809309882,1.6058554184569171,0x1.47b73d9d683e3p+0,0x1.9b19573860798p+0,1.9659740653294386,2.2865796549975452,0x1.f74a138b5fc57p+0,0x1.24aea462f4eafp+1,1.0993097056396248,1.6058554184569171,0x1.196c5c61e5c78p+0,0x1.9b19573860798p+0,1.9659740653294386,2.4610649331786534,0x1.f74a138b5fc57p+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.0428834745214378e-07,1.1659481847935554e-07,-0x1.bfea402b97cbcp-24,0x1.f4c55bd0e94afp-24,-1.0428393588819714e-05,1.1659032024532319e-05,-0x1.5deb380515cd8p-17,0x1.8736528f25e6ep-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,10,0.10000000000000001,0x1.999999999999ap-4,0.01,0x1.47ae147ae147bp-7,4,1.3227773251005723,1.6262617671842292,0x1.52a188e732837p+0,0x1.a052b0f0ca9b3p+0,1.918670611779449,2.2193364587444684,0x1.eb2dff4963988p+0,0x1.1c13379290608p+1,1.3016887384817424,1.6264536414482236,0x1.4d3b792159bfap+0,0x1.a05f440e7af06p+0,1.9186593293374223,2.2578914261407643,0x1.eb2d41ffab65dp+0,0x1.2102961498c0cp+1,1.0993097056396248,1.6264536414482236,0x1.196c5c61e5c78p+0,0x1.a05f440e7af06p+0,1.9186593293374223,2.4610649331786534,0x1.eb2d41ffab65dp+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.0925636261985273e-07,1.2073800901805841e-07,-0x1.d540a41fb8d48p-24,0x1.03486c2362aep-23,-1.0925169131527635e-05,1.2073326201714779e-05,-0x1.6e967cfdb6a3ep-17,0x1.951d1516e548bp-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,11,0.11,0x1.c28f5c28f5c29p-4,0.01,0x1.47ae147ae147bp-7,4,1.3436640736616208,1.6463613316110794,0x1.57fa5e652fd1ep+0,0x1.a577efacab293p+0,1.8707074592607114,2.1882502816881502,0x1.dee6af1de8733p+0,0x1.181895d1a81d4p+1,1.3229609228092591,1.6465583256896883,0x1.52ad91295a0c3p+0,0x1.a584d8afcb31cp+0,1.8706957588150388,2.2278178237445854,0x1.dee5ead0e062p+0,0x1.1d29226b36e5cp+1,1.0993097056396248,1.6465583256896883,0x1.196c5c61e5c78p+0,0x1.a584d8afcb31cp+0,1.8706957588150388,2.4610649331786534,0x1.dee5ead0e062p+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.1394841495408703e-07,1.24596010567152e-07,-0x1.e9679b7206e6ep-24,0x1.0b91619618bb6p-23,-1.1394348847237858e-05,1.2459102013884187e-05,-0x1.7e54b618d1987p-17,0x1.a20edf126331cp-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,12,0.12,0x1.eb851eb851eb8p-4,0.01,0x1.47ae147ae147bp-7,4,1.3642522207087981,1.6659597576987708,0x1.5d3fa22f708dbp+0,0x1.aa7c56b3c4afap+0,1.8222059656127874,2.1558763335313258,0x1.d27c1714e20dcp+0,0x1.13f3c1755e643p+1,1.3439446273445084,1.666161519729116,0x1.580cc14e145ecp+0,0x1.aa898fb517182p+0,1.8221939097075259,2.1963856752739939,0x1.d27b4cd12a091p+0,0x1.19232a725a32fp+1,1.0993097056396248,1.666161519729116,0x1.196c5c61e5c78p+0,0x1.aa898fb517182p+0,1.8221939097075259,2.4610649331786534,0x1.d27b4cd12a091p+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.1831561884430413e-07,1.281294622680205e-07,-0x1.fc29660f0772p-24,0x1.1327eab434197p-23,-1.183104438652247e-05,1.2812423560934548e-05,-0x1.8cfbe5be517c1p-17,0x1.ade9e15ed79cp-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,13,0.13,0x1.0a3d70a3d70a4p-3,0.01,0x1.47ae147ae147bp-7,4,1.3845311955431479,1.6850500698031881,0x1.6270a2ed264c4p+0,0x1.af5f70fded5dap+0,1.7732807042601346,2.1222434348916486,0x1.c5f5b9676cd51p+0,0x1.0fa5ac418152bp+1,1.3646285742687119,1.6852562374200879,0x1.5d584c59abd56p+0,0x1.af6cf3e9196bp+0,1.7732683570678376,2.1636217638508621,0x1.c5f4ea40a354dp+0,0x1.14f18ed6539efp+1,1.0993097056396248,1.6852562374200879,0x1.196c5c61e5c78p+0,0x1.af6cf3e9196bp+0,1.7732683570678376,2.4610649331786534,0x1.c5f4ea40a354dp+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.2231797465042745e-07,1.3130741669551868e-07,-0x1.06ad04887376cp-23,0x1.19fb04073515cp-23,-1.2231255994922528e-05,1.3130196283021894e-05,-0x1.9a69b060a0332p-17,0x1.b89386f9f09aap-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,14,0.14000000000000001,0x1.1eb851eb851ecp-3,0.01,0x1.47ae147ae147bp-7,4,1.4044907593328886,1.7036264095411029,0x1.678cb4d6de746p+0,0x1.b420dc4194b87p+0,1.724022565483653,2.087406978195339,0x1.b9598af8517cap+0,0x1.0b3026e06544fp+1,1.38500179726996,1.7038366118042694,0x1.628f7a502cfabp+0,0x1.b42ea2dd6d41cp+0,1.7240099921499261,2.1295798313096035,0x1.b958b80642dabp+0,0x1.10961268d914bp+1,1.0993097056396248,1.7038366118042694,0x1.196c5c61e5c78p+0,0x1.b42ea2dd6d41cp+0,1.7240099921499261,2.4610649331786534,0x1.b958b80642dabp+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.2594480711102222e-07,1.3412762751015261e-07,-0x1.0e76e3d2fedefp-23,0x1.2009716a32d0ap-23,-1.2593914111392527e-05,1.341219348432704e-05,-0x1.a694e60266826p-17,0x1.c209dd61478f6p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,15,0.14999999999999999,0x1.3333333333333p-3,0.01,0x1.47ae147ae147bp-7,4,1.4241211436251626,1.7216839222809104,0x1.6c93340969857p+0,0x1.b8c0470c3eda2p+0,1.674520795877505,2.0514261414416772,0x1.acad6516c409ep+0,0x1.069521bdd3638p+1,1.4050537839174417,1.7218977816297036,0x1.67b19ad30be5p+0,0x1.b8ce4b03278f1p+0,1.6745080618674022,2.0943177968181192,0x1.acac8f729bdccp+0,0x1.0c129b0661de4p+1,1.0993097056396248,1.7218977816297036,0x1.196c5c61e5c78p+0,0x1.b8ce4b03278f1p+0,1.6745080618674022,2.4610649331786534,0x1.acac8f729bdccp+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.2916905482711014e-07,1.3657071031416512e-07,-0x1.156370597f544p-23,0x1.25488ac0a5109p-23,-1.2916314187443369e-05,1.3656478290350159e-05,-0x1.b1664b46323f2p-17,0x1.ca3c415973a7ep-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
flowstar_vdp_stock_reach_v1,oneshot,16,0.16,0x1.47ae147ae147bp-3,0.01,0x1.47ae147ae147bp-7,4,1.4434130727130916,1.7392187524400589,0x1.718384e5ebedep+0,0x1.bd3d70ae51e9cp+0,1.6248625351341743,2.0143636071406967,0x1.9ff6fdb8e59d3p+0,0x1.01d6aaab76005p+1,1.4247745019395943,1.7394358866562314,0x1.6cbe05920157dp+0,0x1.bd4bab96ad62p+0,1.6248497055909019,2.0578974767622635,0x1.9ff6267a6d9b6p+0,0x1.07692f3c9b7ffp+1,1.0993097056396248,1.7394358866562314,0x1.196c5c61e5c78p+0,0x1.bd4bab96ad62p+0,1.6248497055909019,2.4610649331786534,0x1.9ff6267a6d9b6p+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.3193605917309341e-07,1.3858882801435457e-07,-0x1.1b549d976ded4p-23,0x1.299e0391a012ep-23,-1.3192990967511673e-05,1.3858267574299232e-05,-0x1.baaeedf2a6033p-17,0x1.d1019cad73ab3p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,1
