schema,mode,step,t_after,t_after_hex,h,h_hex,status_code,endpoint_x_lo,endpoint_x_hi,endpoint_x_lo_hex,endpoint_x_hi_hex,endpoint_y_lo,endpoint_y_hi,endpoint_y_lo_hex,endpoint_y_hi_hex,segment_x_lo,segment_x_hi,segment_x_lo_hex,segment_x_hi_hex,segment_y_lo,segment_y_hi,segment_y_lo_hex,segment_y_hi_hex,prefix_x_lo,prefix_x_hi,prefix_x_lo_hex,prefix_x_hi_hex,prefix_y_lo,prefix_y_hi,prefix_y_lo_hex,prefix_y_hi_hex,tmvpre_term_count,tmv_term_count,tmvpre_component_count,tmv_component_count,tmvpre_remainder_x_lo,tmvpre_remainder_x_hi,tmvpre_remainder_x_lo_hex,tmvpre_remainder_x_hi_hex,tmvpre_remainder_y_lo,tmvpre_remainder_y_hi,tmvpre_remainder_y_lo_hex,tmvpre_remainder_y_hi_hex,domain_time_lo,domain_time_hi,domain_time_lo_hex,domain_time_hi_hex,queue_J_post_return,queue_Phi_L_post_return,queue_scalars,queue_max_size
flowstar_vdp_stock_reach_v1,oneshot,1,0.01,0x1.47ae147ae147bp-7,0.01,0x1.47ae147ae147bp-7,4,1.1233097182976843,1.4244225119339453,0x1.1f9139c75e164p+0,0x1.6ca6f42871456p+0,2.311664291358734,2.434298058178654,0x1.27e49d915bbf6p+1,0x1.3797142a4bfbep+1,1.0993097056396248,1.4245550681839452,0x1.196c5c61e5c78p+0,0x1.6cafa415337afp+0,2.3116590217343096,2.4610649331786534,0x1.27e4715ced155p+1,0x1.3b042cfcaad8dp+1,1.0993097056396248,1.4245550681839452,0x1.196c5c61e5c78p+0,0x1.6cafa415337afp+0,2.3116590217343096,2.4610649331786534,0x1.27e4715ced155p+1,0x1.3b042cfcaad8dp+1,32,2,3,3,-6.1601259820983703e-08,7.9016770190763941e-08,-0x1.08934d2c67c6p-24,0x1.535fdb8c9824fp-24,-6.1598855612242119e-06,7.9014240992311508e-06,-0x1.9d6207338b271p-18,0x1.0920b7589fcc2p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,2
flowstar_vdp_stock_reach_v1,oneshot,2,0.02,0x1.47ae147ae147bp-6,0.01,0x1.47ae147ae147bp-7,4,1.1463431164287508,1.448566150802123,0x1.2576be130e637p+0,0x1.72d53b33c9a83p+0,2.2724661522317584,2.4165085009555138,0x1.22e02bbe8d1a2p+1,0x1.3550268b0e11cp+1,1.1226107177825237,1.44870624101504,0x1.1f636a7f03d8bp+0,0x1.72de6986abb26p+0,2.2724600705092985,2.4447766953733701,0x1.22dff8ba26d24p+1,0x1.38ee71585366fp+1,1.0993097056396248,1.44870624101504,0x1.196c5c61e5c78p+0,0x1.72de6986abb26p+0,2.2724600705092985,2.4610649331786534,0x1.22dff8ba26d24p+1,0x1.3b042cfcaad8dp+1,33,7,3,3,-6.6491734846433948e-08,8.349628881488235e-08,-0x1.1d946f84711f5p-24,0x1.669d23f318ac1p-24,-6.6489102431393157e-06,8.3493530559457061e-06,-0x1.be33687f5b03ap-18,0x1.18286589f1566p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,2
flowstar_vdp_stock_reach_v1,oneshot,3,0.029999999999999999,0x1.eb851eb851eb8p-6,0.01,0x1.47ae147ae147bp-7,4,1.1691892832382627,1.4723127108470639,0x1.2b4ffd26578e9p+0,0x1.78e97c5e92c02p+0,2.2319460730407883,2.3971689728430103,0x1.1db068af12aap+1,0x1.32d66ed2ac5ecp+1,1.1457395037313736,1.4724601506133246,0x1.254f2f2242f2fp+0,0x1.78f325ff8c269p+0,2.2319392024565223,2.4269007983516935,0x1.1db02f0c9b04ep+1,0x1.36a4af73c745bp+1,1.0993097056396248,1.4724601506133246,0x1.196c5c61e5c78p+0,0x1.78f325ff8c269p+0,2.2319392024565223,2.4610649331786534,0x1.1db02f0c9b04ep+1,0x1.3b042cfcaad8dp+1,33,7,3,3,-7.1810530757008177e-08,8.8323568855746586e-08,-0x1.346c8378efc73p-24,0x1.7b58ca7c969efp-24,-7.1807660513719666e-06,8.8320573553569084e-06,-0x1.e1e49f144c624p-18,0x1.285acb84d001dp-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,2
flowstar_vdp_stock_reach_v1,oneshot,4,0.040000000000000001,0x1.47ae147ae147bp-5,0.01,0x1.47ae147ae147bp-7,4,1.1918456650188174,1.4956440726671225,0x1.311ccc29229bfp+0,0x1.7ee287aa8fc1p+0,2.1902038375133746,2.3762663967221767,0x1.1858996ed8c94p+1,0x1.30297f4e40b49p+1,1.168693133142797,1.4957986539879491,0x1.2b2f7921e8786p+0,0x1.7eeca91c47709p+0,2.1901962072335448,2.4074194718778452,0x1.1858596cf2169p+1,0x1.3426523dbc062p+1,1.0993097056396248,1.4957986539879491,0x1.196c5c61e5c78p+0,0x1.7eeca91c47709p+0,2.1901962072335448,2.4610649331786534,0x1.1858596cf2169p+1,0x1.3b042cfcaad8dp+1,33,8,3,3,-7.7293688069486755e-08,9.3238899802742451e-08,-0x1.4bf94f0c9af5ap-24,0x1.9075412687702p-24,-7.7290572282167978e-06,9.3235661434955097e-06,-0x1.035818969d846p-17,0x1.38d8d2c63389ap-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,2
flowstar_vdp_stock_reach_v1,oneshot,5,0.050000000000000003,0x1.999999999999ap-5,0.01,0x1.47ae147ae147bp-7,4,1.2142777635748567,1.5185521156506649,0x1.36dae852d0644p+0,0x1.84bfd4d9fdc05p+0,2.1473098887166695,2.3538259147787657,0x1.12db0ce9352efp+1,0x1.2d4a2ae639dddp+1,1.1914366843128601,1.5187136078271628,0x1.3101fe9a60df8p+0,0x1.84ca6a3d9b9bp+0,2.1473015336043408,2.386353348711439,0x1.12dac6d2bd9aep+1,0x1.317406cab5362p+1,1.0993097056396248,1.5187136078271628,0x1.196c5c61e5c78p+0,0x1.84ca6a3d9b9bp+0,2.1473015336043408,2.4610649331786534,0x1.12dac6d2bd9aep+1,0x1.3b042cfcaad8dp+1,33,9,3,3,-8.2829365505542768e-08,9.8143058690292008e-08,-0x1.63bfd9ba047e5p-24,0x1.a5856f28bedf7p-24,-8.2825997363864766e-06,9.8139572110050215e-06,-0x1.15eafd6fce5f1p-17,0x1.494d4022d064p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,2
flowstar_vdp_stock_reach_v1,oneshot,6,0.059999999999999998,0x1.eb851eb851eb8p-5,0.01,0x1.47ae147ae147bp-7,4,1.2364905314844299,1.5410131739521862,0x1.3c8aa4ba8a0e9p+0,0x1.8a7fd6e0d46dbp+0,2.1033568536763787,2.3298607254256045,0x1.0d3acc212dc2bp+1,0x1.2a38e051f80a1p+1,1.213974641273216,1.541181324644513,0x1.36c70ac671197p+0,0x1.8a8adbfa8ddc4p+0,2.1033478139820212,2.3637113352940715,0x1.0d3a804c953b5p+1,0x1.2e8e17d122e23p+1,1.0993097056396248,1.541181324644513,0x1.196c5c61e5c78p+0,0x1.8a8adbfa8ddc4p+0,2.1033478139820212,2.4610649331786534,0x1.0d3a804c953b5p+1,0x1.3b042cfcaad8dp+1,33,9,3,3,-8.833711432310467e-08,1.0296007759018534e-07,-0x1.7b67af3260559p-24,0x1.ba35cd711b6d5p-24,-8.8333488853936433e-06,1.0295633946904133e-05,-0x1.2865e39f96282p-17,0x1.5976d27ada416p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,2
flowstar_vdp_stock_reach_v1,oneshot,7,0.070000000000000007,0x1.1eb851eb851ecp-4,0.01,0x1.47ae147ae147bp-7,4,1.2584567120187526,1.5630291175366295,0x1.422a38158d5f2p+0,0x1.9022ad1e83fcp+0,2.0584259044955715,2.3043969959789634,0x1.077a8002861bp+1,0x1.26f67b135d7a3p+1,1.2362792358819377,1.5632036539837886,0x1.3c7ccbc6d638p+0,0x1.902e1d5ad91b4p+0,2.0584162254758587,2.3395155562229246,0x1.077a2ed0fcbeep+1,0x1.2b753ee93af89p+1,1.0993097056396248,1.5632036539837886,0x1.196c5c61e5c78p+0,0x1.902e1d5ad91b4p+0,2.0584162254758587,2.4610649331786534,0x1.077a2ed0fcbeep+1,0x1.3b042cfcaad8dp+1,33,9,3,3,-9.3780823903077575e-08,1.0766613146104857e-07,-0x1.92c91b3959b2p-24,0x1.ce6c29d87454dp-24,-9.3776937553072912e-06,1.0766213977675725e-05,-0x1.3aa9c6a6bfe3bp-17,0x1.694112e941a54p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,2
flowstar_vdp_stock_reach_v1,oneshot,8,0.080000000000000002,0x1.47ae147ae147bp-4,0.01,0x1.47ae147ae147bp-7,4,1.2801827994163426,1.5845694075550363,0x1.47ba0f5865197p+0,0x1.95a65737b0e3dp+0,2.0126153497077079,2.277459829479819,0x1.019d6139360afp+1,0x1.2383cdbec8e75p+1,1.2583564105861937,1.5847500379436974,0x1.4223a54e2dfd9p+0,0x1.95b22db14d8d7p+0,2.0126050811784801,2.3137873504795561,0x1.019d0b15b6665p+1,0x1.282a2f141aa5cp+1,1.0993097056396248,1.5847500379436974,0x1.196c5c61e5c78p+0,0x1.95b22db14d8d7p+0,2.0126050811784801,2.4610649331786534,0x1.019d0b15b6665p+1,0x1.3b042cfcaad8dp+1,33,9,3,3,-9.9073057968124074e-08,1.1217955692087498e-07,-0x1.a983faaf29c69p-24,0x1.e1ceba2bf5839p-24,-9.9068909332259757e-06,1.1217531168971691e-05,-0x1.4c6b8b8d68da5p-17,0x1.7865dbe913217p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,2
flowstar_vdp_stock_reach_v1,oneshot,9,0.089999999999999997,0x1.70a3d70a3d70ap-4,0.01,0x1.47ae147ae147bp-7,4,1.3016331828282601,1.6056465753586018,0x1.4d37d50fa2c19p+0,0x1.9b0ba76a197fp+0,1.9660044546992823,2.2490880384070695,0x1.f74c1164b9467p+0,0x1.1fe21de9643e7p+1,1.2801699651494636,1.6058329903273945,0x1.47b93805a36e9p+0,0x1.9b17def04b467p+0,1.9659936505299676,2.28656207177601,0x1.f74b5c212b7c3p+0,0x1.24ae10e346a6ep+1,1.0993097056396248,1.6058329903273945,0x1.196c5c61e5c78p+0,0x1.9b17def04b467p+0,1.9659936505299676,2.4610649331786534,0x1.f74b5c212b7c3p+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.0423468096600443e-07,1.1653571372725941e-07,-0x1.bfaf3e65b8a5ep-24,0x1.f4845f4eadd5ep-24,-1.0423027017550872e-05,1.1653121629504955e-05,-0x1.5dbd1ece0a123p-17,0x1.87038d768aee4p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,2
flowstar_vdp_stock_reach_v1,oneshot,10,0.10000000000000001,0x1.999999999999ap-4,0.01,0x1.47ae147ae147bp-7,4,1.322823907728081,1.626223078231376,0x1.52a4966e0f1c9p+0,0x1.a05027d90113ep+0,1.9187000807415451,2.2193130741212488,0x1.eb2fedb19e143p+0,0x1.1c12736877ce7p+1,1.3017353211092511,1.6264149524953704,0x1.4d3e86a83658cp+0,0x1.a05cbaf6b1691p+0,1.9186887982995184,2.2578680415175447,0x1.eb2f3067e5e18p+0,0x1.2101d1ea802ebp+1,1.0993097056396248,1.6264149524953704,0x1.196c5c61e5c78p+0,0x1.a05cbaf6b1691p+0,1.9186887982995184,2.4610649331786534,0x1.eb2f3067e5e18p+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.0917130310643885e-07,1.2064505559392221e-07,-0x1.d4e31dffd5d9ap-24,0x1.0315521b55c5ap-23,-1.0916663306739799e-05,1.2064030989405031e-05,-0x1.6e4d6c7c0b99dp-17,0x1.94cd3cb38f0f4p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,1,1,3,2
