case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_range_only_h0p01_s10_o3,0,0,0.01,1.0992854565480137,1.4247674976612599,2.2715019049264931,2.4889968493342085,0.32548204111324619,0.21749494440771544,0.54297698552096163,torch_tm_segment_range
torch_range_only_h0p01_s10_o3,1,0.01,0.02,1.122183585104306,1.4493285125418029,2.2284383151575953,2.475299747060355,0.3271449274374969,0.24686143190275978,0.57400635934025668,torch_tm_segment_range
torch_range_only_h0p01_s10_o3,2,0.02,0.029999999999999999,1.1446506531714213,1.4737422346761988,2.183281630896122,2.4606195799729669,0.32909158150477746,0.27733794907684484,0.6064295305816223,torch_tm_segment_range
torch_range_only_h0p01_s10_o3,3,0.029999999999999999,0.040000000000000001,1.1666656592537872,1.4979995464997589,2.1360364545279182,2.4450224535804068,0.33133388724597168,0.30898599905248858,0.64031988629846026,torch_tm_segment_range
torch_range_only_h0p01_s10_o3,4,0.040000000000000001,0.050000000000000003,1.1882076435593334,1.522092054589439,2.0867092040273931,2.4285810953878761,0.33388441103010558,0.34187189136048302,0.67575630239058859,torch_tm_segment_range
torch_range_only_h0p01_s10_o3,5,0.050000000000000003,0.059999999999999998,1.2092557058279261,1.5460121544257879,2.0353077323843114,2.4113747440857916,0.3367564485978618,0.37606701170148016,0.71282346029934196,torch_tm_segment_range
torch_range_only_h0p01_s10_o3,6,0.059999999999999998,0.070000000000000007,1.2297890193648464,1.5697530937093795,1.9818409055288058,2.393489004557221,0.33996407434453313,0.41164809902841526,0.75161217337294839,torch_tm_segment_range
torch_range_only_h0p01_s10_o3,7,0.070000000000000007,0.080000000000000002,1.2497868408668036,1.5933090339084415,1.9263181404059537,2.3750156703927807,0.34352219304163789,0.44869752998682699,0.79221972302846488,torch_tm_segment_range
torch_range_only_h0p01_s10_o3,8,0.080000000000000002,0.089999999999999997,1.2692285156439365,1.6166751097349736,1.8687489051724728,2.3560525159801791,0.34744659409103718,0.48730361080770623,0.83475020489874341,torch_tm_segment_range
torch_range_only_h0p01_s10_o3,9,0.089999999999999997,0.10000000000000001,1.2880934778603985,1.6398474862705468,1.8091421837588553,2.3367030605688472,0.35175400841014826,0.52756087680999197,0.87931488522014023,torch_tm_segment_range
