case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_range_only_h0p01_s10_o8,0,0,0.01,1.0996850738832695,1.4246246529851414,2.2865580834433494,2.475143367820595,0.32493957910187188,0.18858528437724553,0.51352486347911741,torch_tm_segment_range
torch_range_only_h0p01_s10_o8,1,0.01,0.02,1.1229953450586432,1.4488806867895074,2.2452302064051088,2.4597739504049825,0.32588534173086425,0.21454374399987364,0.54042908573073789,torch_tm_segment_range
torch_range_only_h0p01_s10_o8,2,0.02,0.029999999999999999,1.1458988486810864,1.4729680247831081,2.2019070216489749,2.4433306731583881,0.32706917610202169,0.24142365150941325,0.56849282761143494,torch_tm_segment_range
torch_range_only_h0p01_s10_o8,3,0.029999999999999999,0.040000000000000001,1.1683754109165128,1.4968769262058226,2.1565995126495681,2.4258752579807181,0.32850151528930982,0.26927574533115006,0.59777726062045988,torch_tm_segment_range
torch_range_only_h0p01_s10_o8,4,0.040000000000000001,0.050000000000000003,1.1904049534287258,1.5205983564397278,2.1093209475742625,2.4074757902933039,0.33019340301100208,0.29815484271904147,0.62834824573004355,torch_tm_segment_range
torch_range_only_h0p01_s10_o8,5,0.050000000000000003,0.059999999999999998,1.2119675178325522,1.5441240481235194,2.060086531850895,2.3882065917416031,0.33215653029096726,0.32812005989070814,0.66027659018167539,torch_tm_segment_range
torch_range_only_h0p01_s10_o8,6,0.059999999999999998,0.070000000000000007,1.2330432868641679,1.5674465604713503,2.0089130219425257,2.368148058110469,0.33440327360718247,0.35923503616794328,0.69363830977512575,torch_tm_segment_range
torch_range_only_h0p01_s10_o8,7,0.070000000000000007,0.080000000000000002,1.2536126018715692,1.5905593364762656,1.9558183022780598,2.3473864641952464,0.33694673460469637,0.39156816191718669,0.72851489652188306,torch_tm_segment_range
torch_range_only_h0p01_s10_o8,8,0.080000000000000002,0.089999999999999997,1.2736559762455266,1.6134567577016257,1.9008209276373647,2.3260137377611594,0.33980078145609904,0.42519281012379473,0.76499359157989377,torch_tm_segment_range
torch_range_only_h0p01_s10_o8,9,0.089999999999999997,0.10000000000000001,1.2931541044324006,1.6361341963903537,1.8439396335907814,2.3041272050679047,0.34298009195795309,0.4601875714771233,0.8031676634350764,torch_tm_segment_range
