case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_range_only_h0p01_s10_o7,0,0,0.01,1.0996847638695877,1.4246251436640418,2.2865502732381504,2.4751532656344746,0.32494037979445412,0.18860299239632417,0.51354337219077828,torch_tm_segment_range
torch_range_only_h0p01_s10_o7,1,0.01,0.02,1.1229949062303111,1.4488815213651625,2.2452214686036114,2.4597861689787597,0.3258866151348514,0.2145647003751483,0.5404513155099997,torch_tm_segment_range
torch_range_only_h0p01_s10_o7,2,0.02,0.029999999999999999,1.1458982705358842,1.4729692365142886,2.2018972560498979,2.443345300000602,0.32707096597840435,0.24144804395070407,0.56851900992910842,torch_tm_segment_range
torch_range_only_h0p01_s10_o7,3,0.029999999999999999,0.040000000000000001,1.1683746821095953,1.49687854913232,2.1565886110728116,2.4258923808862147,0.32850386702272472,0.26930376981340309,0.59780763683612781,torch_tm_segment_range
torch_range_only_h0p01_s10_o7,4,0.040000000000000001,0.050000000000000003,1.1904040617038041,1.5206004253636531,2.1093087934011718,2.4074954976233975,0.33019636365984906,0.29818670422222571,0.62838306788207476,torch_tm_segment_range
torch_range_only_h0p01_s10_o7,5,0.050000000000000003,0.059999999999999998,1.2119664499469809,1.5441265985970842,2.0600729995354348,2.3882289727745634,0.33216014865010335,0.3281559732391286,0.66031612188923194,torch_tm_segment_range
torch_range_only_h0p01_s10_o7,6,0.059999999999999998,0.070000000000000007,1.2330420285074895,1.5674496287923392,2.0088979764897648,2.3681732034633383,0.33440760028484973,0.3592752269735735,0.69368282725842323,torch_tm_segment_range
torch_range_only_h0p01_s10_o7,7,0.070000000000000007,0.080000000000000002,1.2536111375770733,1.5905629596923758,1.9558015986859127,2.3474144663170819,0.3369518221153025,0.3916128676311692,0.72856468974647171,torch_tm_segment_range
torch_range_only_h0p01_s10_o7,8,0.080000000000000002,0.089999999999999997,1.2736542892943534,1.6134609736247987,1.9008024102970771,2.3260446914969855,0.33980668433044525,0.42524228119990837,0.76504896553035362,torch_tm_segment_range
torch_range_only_h0p01_s10_o7,9,0.089999999999999997,0.10000000000000001,1.2931521767497023,1.6361390436221752,1.843919135641108,2.3041612082918213,0.34298686687247293,0.46024207265071326,0.80322893952318619,torch_tm_segment_range
