case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_dependency_preserving_h0p01_s10_o5,0,0,0.01,1.099681530381619,1.4246367325200335,2.2862764375105282,2.4759539793880667,0.32495520213841456,0.18967754187753849,0.51463274401595305,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o5,1,0.01,0.02,1.1223389887885791,1.4493357957102049,2.2428897075361549,2.4633178101314765,0.3269968069216258,0.22042810259532164,0.54742490951694744,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o5,2,0.02,0.029999999999999999,1.1445666941584991,1.4738917688859179,2.1967137997106074,2.4506699150139397,0.32932507472741879,0.25395611530333229,0.58328119003075107,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o5,3,0.029999999999999999,0.040000000000000001,1.1663303626486201,1.4983088249758587,2.147652382988408,2.4381876836127536,0.3319784623272386,0.29053530062434563,0.62251376295158423,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o5,4,0.040000000000000001,0.050000000000000003,1.1875962271926392,1.5225932051050302,2.0955961656979536,2.4260664311125635,0.33499697791239091,0.33047026541460989,0.6654672433270008,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o5,5,0.050000000000000003,0.059999999999999998,1.2083278070081984,1.5467538047835234,2.0404201590165192,2.4145224588255521,0.338425997775325,0.37410229980903287,0.71252829758435787,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o5,6,0.059999999999999998,0.070000000000000007,1.2286869960348512,1.5706104493427409,1.9873084522643265,2.3984671156601496,0.34192345330788965,0.41115866339582308,0.75308211670371272,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o5,7,0.070000000000000007,0.080000000000000002,1.2483902979170167,1.5944409011428153,1.9273717171779305,2.3868919013879868,0.34605060322579861,0.45952018421005625,0.80557078743585486,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o5,8,0.080000000000000002,0.089999999999999997,1.267482018030115,1.6181592688925384,1.8642536507092449,2.3762542691995239,0.35067725086242341,0.512000618490279,0.86267786935270241,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o5,9,0.089999999999999997,0.10000000000000001,1.2859255182293476,1.6417809752124344,1.7978037970938352,2.3668058204968259,0.35585545698308674,0.56900202340299066,0.9248574803860774,torch_tm_segment_range
