case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_range_only_h0p01_s10_o2,0,0,0.01,1.0992616921963461,1.4247879822017904,2.2715754697596862,2.4886419700539735,0.32552629000544431,0.21706650029428731,0.54259279029973162,torch_tm_segment_range
torch_range_only_h0p01_s10_o2,1,0.01,0.02,1.1221371656441339,1.4496380381880085,2.2277463243663798,2.5027988773256236,0.32750087254387461,0.2750525529592438,0.60255342550311841,torch_tm_segment_range
torch_range_only_h0p01_s10_o2,2,0.02,0.029999999999999999,1.1445727798258143,1.4746270483343535,2.1811136782631682,2.5168755284583875,0.33005426850853925,0.33576185019521931,0.66581611870375856,torch_tm_segment_range
torch_range_only_h0p01_s10_o2,3,0.029999999999999999,0.040000000000000001,1.1665403575849289,1.4997542743765422,2.1315878658939886,2.5308756946101099,0.33321391679161327,0.39928782871612123,0.7325017455077345,torch_tm_segment_range
torch_range_only_h0p01_s10_o2,4,0.040000000000000001,0.050000000000000003,1.1880108203796838,1.5250190202501406,2.0790772464995944,2.5448034735875606,0.33700819987045683,0.46572622708796629,0.80273442695842312,torch_tm_segment_range
torch_range_only_h0p01_s10_o2,5,0.050000000000000003,0.059999999999999998,1.2089541684029823,1.5504206355163312,2.0234881570535617,2.5586633029082302,0.34146646711334894,0.53517514585466852,0.87664161296801746,torch_tm_segment_range
torch_range_only_h0p01_s10_o2,6,0.059999999999999998,0.070000000000000007,1.2293394602269752,1.5759585189225336,1.9647248618101276,2.572459973248757,0.34661905869555842,0.60773511143862935,0.95435417013418777,torch_tm_segment_range
torch_range_only_h0p01_s10_o2,7,0.070000000000000007,0.080000000000000002,1.249134791937943,1.6016321221018632,1.9026894981884483,2.5861986422914223,0.35249733016392026,0.68350914410297392,1.0360064742668942,torch_tm_segment_range
torch_range_only_h0p01_s10_o2,8,0.080000000000000002,0.089999999999999997,1.268307275724553,1.6274409534155401,1.8372820187015735,2.5998848489807314,0.35913367769098703,0.76260283027915787,1.1217365079701449,torch_tm_segment_range
torch_range_only_h0p01_s10_o2,9,0.089999999999999997,0.10000000000000001,1.2868230178795923,1.6533845819424831,1.768400128621286,2.613524528202706,0.36656156406289075,0.84512439958141994,1.2116859636443107,torch_tm_segment_range
