case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_dependency_preserving_h0p01_s10_o7,0,0,0.01,1.0996847638695877,1.4246251436640418,2.2865502732381504,2.4751532656344746,0.32494037979445412,0.18860299239632417,0.51354337219077828,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o7,1,0.01,0.02,1.1223538799868675,1.4492933033079651,2.2439481147959057,2.4613065096483471,0.3269394233210976,0.21735839485244135,0.54429781817353895,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o7,2,0.02,0.029999999999999999,1.1446141744209943,1.4737913145654591,2.198861988865203,2.4470953451128712,0.32917714014446475,0.24823335624766818,0.57741049639213293,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o7,3,0.029999999999999999,0.040000000000000001,1.1664403779881538,1.4981161135352075,2.1512306022115921,2.4326652844223933,0.33167573554705365,0.28143468221080115,0.6131104177578548,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o7,4,0.040000000000000001,0.050000000000000003,1.1878063120080722,1.5222665464113456,2.100982261918769,2.4181802161479737,0.33446023440327344,0.31719795422920471,0.65165818863247815,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o7,5,0.050000000000000003,0.059999999999999998,1.2086847823983549,1.5462434555406435,2.0480323466720955,2.4038245607821933,0.3375586731422886,0.35579221411009776,0.69335088725238636,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o7,6,0.059999999999999998,0.070000000000000007,1.2290473823721455,1.5700499700871342,1.9922803823957009,2.3898058391544206,0.3410025877149887,0.39752545675871964,0.73852804447370834,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o7,7,0.070000000000000007,0.080000000000000002,1.2488642537970902,1.5936918401440536,1.9336066511452481,2.3763576940815243,0.34482758634696342,0.44275104293627621,0.78757862928323963,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o7,8,0.080000000000000002,0.089999999999999997,1.2681037351121003,1.617178360810462,1.8718676870830031,2.3637436079129635,0.34907462569836167,0.49187592082996034,0.84095054652832202,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o7,9,0.089999999999999997,0.10000000000000001,1.2867838023826192,1.6404680653787833,1.8083523258596057,2.3508009884533738,0.35368426299616407,0.54244866259376812,0.89613292558993218,torch_tm_segment_range
