case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_dependency_preserving_h0p01_s10_o2,0,0,0.01,1.0992616921963461,1.4247879822017904,2.2715754697596862,2.4886419700539735,0.32552629000544431,0.21706650029428731,0.54259279029973162,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o2,1,0.01,0.02,1.1212423737983759,1.4500573385832887,2.2135771912000641,2.5168608604707203,0.32881496478491279,0.3032836692706562,0.63209863405556899,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o2,2,0.02,0.029999999999999999,1.1425213558269571,1.4758466669922605,2.152365257117729,2.5456405728314762,0.3333253111653034,0.39327531571374719,0.72660062687905058,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o2,3,0.029999999999999999,0.040000000000000001,1.1630647863146255,1.5021279162683812,2.0877788899850538,2.5750134048618203,0.33906312995375565,0.4872345148767665,0.82629764483052215,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o2,4,0.040000000000000001,0.050000000000000003,1.1840520499561711,1.5273016999695153,2.0626497553049905,2.5620009598261158,0.34324965001334418,0.49935120452112525,0.84260085453446942,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o2,5,0.050000000000000003,0.059999999999999998,1.203738087295005,1.5533727195729374,2.0014047214244681,2.5827511042499292,0.34963463227793246,0.58134638282546103,0.93098101510339348,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o2,6,0.059999999999999998,0.070000000000000007,1.222715544523012,1.5797198925723703,1.9369788533747152,2.6037143132280876,0.35700434804935832,0.66673545985337235,1.0237398079027307,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o2,7,0.070000000000000007,0.080000000000000002,1.2409472893874554,1.6063494016407589,1.8692204740944063,2.6249046416386936,0.36540211225330355,0.75568416754428736,1.1210862797975909,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o2,8,0.080000000000000002,0.089999999999999997,1.2583943124604478,1.6332677943996969,1.7979612030367351,2.6463379863575414,0.37487348193924919,0.84837678332080624,1.2232502652600554,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o2,9,0.089999999999999997,0.10000000000000001,1.2750155148670561,1.6604820275049696,1.7230135535532802,2.6680323533558252,0.38546651263791354,0.945018799802545,1.3304853124404585,torch_tm_segment_range
