case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_range_only_h0p01_s10_o5,0,0,0.01,1.099681530381619,1.4246367325200335,2.2862764375105282,2.4759539793880667,0.32495520213841456,0.18967754187753849,0.51463274401595305,torch_tm_segment_range
torch_range_only_h0p01_s10_o5,1,0.01,0.02,1.1229880019306842,1.4489103057280981,2.2447275651327701,2.4611670508052517,0.32592230379741394,0.21643948567248161,0.54236178946989555,torch_tm_segment_range
torch_range_only_h0p01_s10_o5,2,0.02,0.029999999999999999,1.1458854926193844,1.4730216438308341,2.20115340284854,2.4453495533756273,0.32713615121144968,0.24419615052708732,0.571332301738537,torch_tm_segment_range
torch_range_only_h0p01_s10_o5,3,0.029999999999999999,0.040000000000000001,1.168353538396494,1.4969614655594938,2.1555623010535339,2.4285652430899534,0.3286079271629998,0.2730029420364195,0.60161086919941931,torch_tm_segment_range
torch_range_only_h0p01_s10_o5,4,0.040000000000000001,0.050000000000000003,1.1903717455594676,1.5207212167480577,2.1079647717650087,2.4108843074573869,0.33034947118859015,0.30291953569237817,0.63326900688096832,torch_tm_segment_range
torch_range_only_h0p01_s10_o5,5,0.050000000000000003,0.059999999999999998,1.2119198140290188,1.5442931322245859,2.0583731364627669,2.392383245973817,0.33237331819556704,0.33401010951105015,0.66638342770661718,torch_tm_segment_range
torch_range_only_h0p01_s10_o5,6,0.059999999999999998,0.070000000000000007,1.2329775572909987,1.5676702960021776,2.0068011337404723,2.3731447169317228,0.33469273871117888,0.36634358319125049,0.70103632190242937,torch_tm_segment_range
torch_range_only_h0p01_s10_o5,7,0.070000000000000007,0.080000000000000002,1.2535249185946138,1.590846699461345,1.953263488475284,2.3532573523345444,0.33732178086673126,0.39999386385926039,0.73731564472599165,torch_tm_segment_range
torch_range_only_h0p01_s10_o5,8,0.080000000000000002,0.089999999999999997,1.2735419830111245,1.6138172972388425,1.8977754445638038,2.332815543057694,0.34027531422771795,0.43504009849389025,0.7753154127216082,torch_tm_segment_range
torch_range_only_h0p01_s10_o5,9,0.089999999999999997,0.10000000000000001,1.2930089849758404,1.6365780605643441,1.8403522635645979,2.3119191967330543,0.34356907558850369,0.47156693316845644,0.81513600875696013,torch_tm_segment_range
