case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_range_only_h0p01_s10_o6,0,0,0.01,1.0996836292379892,1.4246300127589595,2.2864141604630714,2.4753457731848862,0.32494638352097027,0.1889316127218148,0.51387799624278507,torch_tm_segment_range
torch_range_only_h0p01_s10_o6,1,0.01,0.02,1.1229917546988879,1.4488922657534036,2.2450647387607319,2.4600406384696516,0.32590051105451567,0.21497589970891973,0.5408764107634354,torch_tm_segment_range
torch_range_only_h0p01_s10_o6,2,0.02,0.029999999999999999,1.1458928605570891,1.4729867165938533,2.2017173902219453,2.4436650530162525,0.32709385603676422,0.24194766279430713,0.56904151883107135,torch_tm_segment_range
torch_range_only_h0p01_s10_o6,3,0.029999999999999999,0.040000000000000001,1.168366748104668,1.4969036646856115,2.1563828781034684,2.4262808024345048,0.32853691658094353,0.26989792433103643,0.59843484091197996,torch_tm_segment_range
torch_range_only_h0p01_s10_o6,4,0.040000000000000001,0.050000000000000003,1.1903933123414197,1.5206341158782135,2.109074237967123,2.4079560387371721,0.33024080353679386,0.29888180077004911,0.62912260430684297,torch_tm_segment_range
torch_range_only_h0p01_s10_o6,5,0.050000000000000003,0.059999999999999998,1.2119525663211232,1.5441698436223079,2.0598064293701097,2.3887651545931896,0.33221727730118467,0.3289587252230799,0.66117600252426456,torch_tm_segment_range
torch_range_only_h0p01_s10_o6,6,0.059999999999999998,0.070000000000000007,1.2330246622030103,1.5675034483561137,2.0085959486286824,2.3687886229295567,0.33447878615310334,0.36019267430087432,0.69467146045397765,torch_tm_segment_range
torch_range_only_h0p01_s10_o6,7,0.070000000000000007,0.080000000000000002,1.2535899086098066,1.5906284148033965,1.9554604045896049,2.3481128036119605,0.33703850619358988,0.3926523990223556,0.72969090521594548,torch_tm_segment_range
torch_range_only_h0p01_s10_o6,8,0.080000000000000002,0.089999999999999997,1.2736287839110119,1.6135391668879007,1.9004180596932994,2.3268297193216663,0.3399103829768888,0.42641165962836691,0.76632204260525572,torch_tm_segment_range
torch_range_only_h0p01_s10_o6,9,0.089999999999999997,0.10000000000000001,1.2931219450710307,1.6362311199953541,1.8434873389133242,2.305036803089449,0.34310917492432336,0.46154946417612486,0.80465863910044821,torch_tm_segment_range
