case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_dependency_preserving_h0p01_s10_o8,0,0,0.01,1.0996850738832695,1.4246246529851414,2.2865580834433494,2.475143367820595,0.32493957910187188,0.18858528437724553,0.51352486347911741,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o8,1,0.01,0.02,1.1223546423935074,1.4492921458535275,2.2439791112832546,2.4612834880150412,0.32693750346002015,0.2173043767317866,0.54424188019180675,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o8,2,0.02,0.029999999999999999,1.1446162532037945,1.4737888783940467,2.1989471501643378,2.4470417859064075,0.32917262519025225,0.24809463574206969,0.57726726093232195,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o8,3,0.029999999999999999,0.040000000000000001,1.1664453287893453,1.4981115471784499,2.1514165355835102,2.4325523374857236,0.33166621838910459,0.28113580190221343,0.61280202029131803,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o8,4,0.040000000000000001,0.050000000000000003,1.1878167741710033,1.5222582522209658,2.101334848812983,2.4179645494448296,0.33444147804996249,0.31662970063184659,0.65107117868180908,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o8,5,0.050000000000000003,0.059999999999999998,1.2087048824431283,1.5462287316770147,2.0486408455550422,2.4034448502504775,0.33752384923388634,0.35480400469543527,0.69232785392932161,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o8,6,0.059999999999999998,0.070000000000000007,1.2290869923099035,1.5700203785406674,1.9933748332127001,2.389065819904499,0.34093338623076397,0.39569098669179881,0.73662437292256278,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o8,7,0.070000000000000007,0.080000000000000002,1.2489311789030189,1.5936414394802549,1.9352850565887312,2.375199533667999,0.34471026057723608,0.43991447707926778,0.78462473765650387,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o8,8,0.080000000000000002,0.089999999999999997,1.2682111672843561,1.6170957796556333,1.8743455846504316,2.3619991934621587,0.34888461237127721,0.48765360881172715,0.83653822118300436,torch_tm_segment_range
torch_dependency_preserving_h0p01_s10_o8,9,0.089999999999999997,0.10000000000000001,1.2868977905881254,1.6403913895201161,1.8104404693303613,2.3497144503396057,0.35349359893199073,0.5392739810092444,0.89276757994123512,torch_tm_segment_range
