case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
torch_dependency_preserving_h0p0025_s10_o8,0,0,0.0025000000000000001,1.0999805456394947,1.4061326883632936,2.3344076258459174,2.4561635264859398,0.30615214272379898,0.1217559006400224,0.42790804336382138,torch_tm_segment_range
torch_dependency_preserving_h0p0025_s10_o8,1,0.0025000000000000001,0.0050000000000000001,1.1058051857592106,1.4122675721121973,2.3245299906265147,2.4524875181759485,0.30646238635298673,0.12795752754943379,0.43441991390242052,torch_tm_segment_range
torch_dependency_preserving_h0p0025_s10_o8,2,0.0050000000000000001,0.0074999999999999997,1.1116068284591434,1.4183913386362625,2.3145063193281996,2.4487733486270136,0.30678451017711916,0.13426702929881396,0.44105153947593312,torch_tm_segment_range
torch_dependency_preserving_h0p0025_s10_o8,3,0.0074999999999999997,0.01,1.1173851125753065,1.4245038901505138,2.30433613712778,2.4450226601650353,0.30711877757520734,0.14068652303725537,0.44780530061246271,torch_tm_segment_range
torch_dependency_preserving_h0p0025_s10_o8,4,0.01,0.012500000000000001,1.1231396757296861,1.4306051330416756,2.2940189588444695,2.4412371410226505,0.30746545731198949,0.14721818217818106,0.45468363949017054,torch_tm_segment_range
torch_dependency_preserving_h0p0025_s10_o8,5,0.012500000000000001,0.014999999999999999,1.1288701594077082,1.4366949719534381,2.2835548360053552,2.4374179779271636,0.30782481254572991,0.15386314192180839,0.4616879544675383,torch_tm_segment_range
torch_dependency_preserving_h0p0025_s10_o8,6,0.014999999999999999,0.017500000000000002,1.1345761917552803,1.4427733289816014,2.2729423701654508,2.4335678424699263,0.30819713722632103,0.16062547230447555,0.46882260953079657,torch_tm_segment_range
torch_dependency_preserving_h0p0025_s10_o8,7,0.017500000000000002,0.02,1.1402574093351694,1.4488401210503534,2.2621814235911479,2.42968818006507,0.30858271171518403,0.1675067564739221,0.47608946818910614,torch_tm_segment_range
torch_dependency_preserving_h0p0025_s10_o8,8,0.02,0.022499999999999999,1.1459134447618389,1.4548952721391348,2.2512714636032105,2.4257808652383677,0.30898182737729596,0.17450940163515716,0.48349122901245312,torch_tm_segment_range
torch_dependency_preserving_h0p0025_s10_o8,9,0.022499999999999999,0.025000000000000001,1.1515439292782683,1.4609387109883913,2.2402119416710988,2.4218478221595685,0.30939478171012302,0.18163588048846968,0.4910306621985927,torch_tm_segment_range
