case_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,0,-0,0.0025000000000000001,1.1000000000000001,1.4061250000000001,2.3405680000000002,2.4500000000000002,0.30612499999999998,0.10943199999999997,0.41555699999999995,flowstar_gnuplot_segment
flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,1,0.0025000000000000001,0.0050000000000000001,1.1058699999999999,1.412229,2.3311860000000002,2.4461889999999999,0.30635900000000005,0.11500299999999974,0.42136199999999979,flowstar_gnuplot_segment
flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,2,0.0050000000000000001,0.0074999999999999997,1.1117300000000001,1.41831,2.3217159999999999,2.4422760000000001,0.30657999999999985,0.12056000000000022,0.42714000000000008,flowstar_gnuplot_segment
flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,3,0.0074999999999999997,0.01,1.1175790000000001,1.4243680000000001,2.3121580000000002,2.4382619999999999,0.30678899999999998,0.12610399999999977,0.43289299999999975,flowstar_gnuplot_segment
flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,4,0.01,0.012500000000000001,1.123418,1.430402,2.3025129999999998,2.4341469999999998,0.30698399999999992,0.13163400000000003,0.43861799999999995,flowstar_gnuplot_segment
flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,5,0.012500000000000001,0.014999999999999999,1.129246,1.4364129999999999,2.2927840000000002,2.4299300000000001,0.30716699999999997,0.13714599999999999,0.44431299999999996,flowstar_gnuplot_segment
flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,6,0.014999999999999999,0.017500000000000002,1.1350629999999999,1.442399,2.2829709999999999,2.4256120000000001,0.30733600000000005,0.14264100000000024,0.44997700000000029,flowstar_gnuplot_segment
flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,7,0.017500000000000002,0.02,1.140868,1.4483619999999999,2.273075,2.421192,0.30749399999999993,0.14811700000000005,0.45561099999999999,flowstar_gnuplot_segment
flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,8,0.02,0.022499999999999999,1.1466620000000001,1.454299,2.2630979999999998,2.416671,0.30763699999999994,0.15357300000000018,0.46121000000000012,flowstar_gnuplot_segment
flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,9,0.022499999999999999,0.025000000000000001,1.152444,1.4602120000000001,2.2530399999999999,2.4120490000000001,0.30776800000000004,0.15900900000000018,0.46677700000000022,flowstar_gnuplot_segment
